row_num,ID,clickable_doi,Title,Year,Authors,year_split,first_code_initials,first_code_include,first_code_reason,second_code_include,second_code_reason,second_code_initials,new_id,coder
12,70354c5f,http://doi.org/10.1515/FLIN.2009.004,Semantic conditioning of syntactic rules: Evidentiality and auxiliation in English and Dutch,2009,"Seuren, P.A.M., Hamans, C.",Pre-OS,emb 12,Yes,NA,NA,NA,NA,53,tr
389,005d3923,http://doi.org/10.1016/j.specom.2008.11.001,Charisma perception from text and speech,2009,"Rosenberg, A., Hirschberg, J.",Pre-OS,emb 189,Yes,NA,NA,NA,NA,54,tr
477,9.6498326E7,http://doi.org/10.1017/S0261444808005077,"Assessing L2 reading texts at the intermediate level: An approximate replication of Crossley, Louwerse, McCarthy &amp; McNamara (2007)",2008,"Crossley, S.A., McNamara, D.S.",Pre-OS,iac 177,Yes,NA,NA,NA,NA,55,tr
254,77ea3a66,http://doi.org/10.9793/elsj.26.1_132,On Double Verb Constructions in English: With Special Reference to Grammaticalization,2009,"Kume, Y.",Pre-OS,kc 54,Yes,NA,NA,NA,NA,56,tr
274,c93704ca,http://doi.org/10.1590/s0102-44502008000300010,How do we know whether there has been progress in teacher autonomy?,2008,"Sprenger, T.M.",Pre-OS,kc 74,Yes,NA,NA,NA,NA,57,tr
599,b24d8f61,http://doi.org/10.1080/10926480701723516,Argument is argument: An essay on conceptual metaphor and verbal dispute,2008,"Howe, J.",Pre-OS,kc 199,Yes,NA,NA,NA,NA,58,tr
492,3c3dc7c3,http://doi.org/10.1111/j.1467-968X.2009.01228.x,On the microsyntax of attributive adjectives,2009,"Matthews, P.H.",Pre-OS,iac 192,Yes,NA,NA,NA,NA,59,tr
296,0fba09d1,http://doi.org/10.1177/1362168807086287,Prompts and recasts: Differential effects on second language morphosyntax,2008,"Ammar, A.",Pre-OS,kc 96,Yes,NA,NA,NA,NA,60,tr
310,0aa506f5,http://doi.org/10.1080/01434630902928447,"Ambivalence and commitment, liberation and challenge: Investigating the attitudes of young Japanese people towards the learning of English",2009,"Ryan, S.",Pre-OS,emb 110,Yes,NA,NA,NA,NA,61,jc
161,92de457c,http://doi.org/10.1163/1960602808X00064,Phonemic and tonal analysis of Yongning Na,2008,"Michaud, A.",Pre-OS,iac 61,Yes,NA,NA,NA,NA,62,jc
569,f9011640,http://doi.org/10.1080/01690960802159937,Exploring the nature of the 'subject'-preference: Evidence from the online comprehension of simple sentences in Mandarin Chinese,2009,"Wang, L., Schlesewsky, M., Bickel, B., Bornkessel-Schlesewsky, I.",Pre-OS,kc 169,Yes,NA,NA,NA,NA,63,jc
304,ac4ee2fb,http://doi.org/10.1075/jlp.7.2.04hal,On the language of the Clinton-Dole presidential campaign debates: General tendencies and successful strategies,2008,"Halmari, H.",Pre-OS,emb 104,Yes,NA,NA,NA,NA,64,jc
504,18902ff9,http://doi.org/10.1044/1092-4388(2009/07-0129),The university college london archive of stuttered speech (UCLASS),2009,"Howell, P., Davis, S., Bartrip, J.",Pre-OS,kc 104,Yes,NA,NA,NA,NA,65,jc
271,0c7f90e8,http://doi.org/,Measuring and assessing the development of foreign language writing competence,2008,"De Haan, P., Van Esch, K.",Pre-OS,kc 71,Yes,NA,NA,NA,NA,66,jc
9,2dfe0da0,http://doi.org/10.1075/wll.12.2.04eom,Discrepancies between sounds and graphs: Irregular readings of Chinese characters,2009,"Eom, I.",Pre-OS,emb 9,Yes,NA,NA,NA,NA,67,jc
106,3313a18a,http://doi.org/10.1016/j.lingua.2007.10.015,Less form - more meaning: Why bare singular nouns are special,2009,"de Swart, H., Zwarts, J.",Pre-OS,iac 6,Yes,NA,NA,NA,NA,68,jc
363,65ff6c8c,http://doi.org/10.1016/j.cognition.2008.08.009,The cross-linguistic categorization of everyday events: A study of cutting and breaking,2008,"Majid, A., Boster, J.S., Bowerman, M.",Pre-OS,emb 163,Yes,NA,NA,NA,NA,69,jc
107,565d8b79,http://doi.org/10.2478/v10010-008-0019-6,Representational handling of poznan-cracow voicing in government phonology,2008,"Michalski, G.",Pre-OS,iac 7,Yes,NA,NA,NA,NA,70,jc
553,fec5f16c,http://doi.org/10.1177/0267658307086302,"The acquisition of articles in child second language English: Fluctuation, transfer or both?",2008,"Zdorenko, T., Paradis, J.",Pre-OS,kc 153,Yes,NA,NA,NA,NA,71,jc
278,6d003942,http://doi.org/10.2478/v10122-009-0005-y,The formation of the definite article in the nordic languages,2009,"Skrzypek, D.",Pre-OS,kc 78,Yes,NA,NA,NA,NA,72,jc
32,30e21b3b,http://doi.org/10.1044/1092-4388(2008/046),Is parent-child interaction therapy effective in reducing stuttering?,2008,"Millard, S.K., Nicholas, A., Cook, F.M.",Pre-OS,emb 32,Yes,NA,NA,NA,NA,73,jc
485,304d415e,http://doi.org/10.1075/sic.6.2.02val,The iconization of Dominican Spanish in Pedro Henríquez Ureña's linguistic texts,2009,"Valdez, J.R.",Pre-OS,iac 185,Yes,NA,NA,NA,NA,74,jc
356,ec9e35a3,http://doi.org/10.1177/0957926509106413,When are persons 'white'?: On some practical asymmetries of racial reference in talk-in-interaction,2009,"Whitehead, K.A., Lerner, G.H.",Pre-OS,emb 156,Yes,NA,NA,NA,NA,75,jc
421,2bfa9134,http://doi.org/10.1017/S0142716409090237,Talking about writing: What we can learn from conversations between parents and their young children,2009,"Robins, S., Treiman, R.",Pre-OS,iac 121,Yes,NA,NA,NA,NA,76,jc
248,2745bc94,http://doi.org/10.1016/j.lingua.2008.10.005,On links and tails in Italian,2009,"Brunetti, L.",Pre-OS,kc 48,Yes,NA,NA,NA,NA,77,jc
339,5918a6d7,http://doi.org/10.1007/s10849-008-9057-6,"Notions of sameness by default and their application to anaphora, vagueness, and uncertain reasoning",2008,"Cohen, A., Kaminski, M., Makowsky, J.A.",Pre-OS,emb 139,Yes,NA,NA,NA,NA,78,jc
3,dc41ee86,http://doi.org/10.1016/j.jslw.2009.02.002,Computational assessment of lexical differences in L1 and L2 writing,2009,"Crossley, S.A., McNamara, D.S.",Pre-OS,emb 3,Yes,NA,NA,NA,NA,79,jc
559,5ff87b79,http://doi.org/10.1016/j.jfludis.2008.09.002,Effects of altered auditory feedback (AAF) on stuttering frequency during monologue speech production,2008,"Antipova, E.A., Purdy, S.C., Blakeley, M., Williams, S.",Pre-OS,kc 159,Yes,NA,NA,NA,NA,80,jc
174,9e468617,http://doi.org/10.1016/j.cognition.2009.08.006,Is banara really a word?,2009,"Qiao, X., Forster, K., Witzel, N.",Pre-OS,iac 74,Yes,NA,NA,NA,NA,81,jc
593,fcd73116,http://doi.org/10.1111/j.1467-9841.2008.00377.x,Alternate and complementary perspectives on language and social life: The organization of repair in two Caribbean communities,2008,"Sidnell, J.",Pre-OS,kc 193,Yes,NA,NA,NA,NA,82,jc
554,2c6891cf,http://doi.org/10.1002/j.1545-7249.2008.tb00213.x,The voice of a native speaker in the land of nonnative english speakers,2008,"Samimy, K.K.",Pre-OS,kc 154,Yes,NA,NA,NA,NA,83,jc
512,9d800b73,http://doi.org/,Aspects of mistranslation from english into Ibibio: The case of aids and the Ibibio language Equivalent,2008,"Ekpenyong, E.",Pre-OS,kc 112,Yes,NA,NA,NA,NA,84,jc
443,e511ad4e,http://doi.org/10.1016/j.cognition.2007.09.002,Syntactic structure and artificial grammar learning: The learnability of embedded hierarchical structures,2008,"de Vries, M.H., Monaghan, P., Knecht, S., Zwitserlood, P.",Pre-OS,iac 143,Yes,NA,NA,NA,NA,85,jc
330,5d2ff4a3,http://doi.org/10.1080/02687030802289192,Tense processing in Broca's and Wernicke's aphasia,2009,"Jonkers, R., de Bruin, A.",Pre-OS,emb 130,Yes,NA,NA,NA,NA,86,jc
360,0617bbb8,http://doi.org/10.1353/ol.0.0026,"Progressive aspect, the verbal prefix meN-, and stative sentences in Malay",2009,"Soh, H.L., Nomoto, H.",Pre-OS,emb 160,Yes,NA,NA,NA,NA,87,jc
511,f2e8b410,http://doi.org/10.1080/09500780903343070,Imagining higher education as a multilingual space,2009,"Preece, S., Martin, P.",Pre-OS,kc 111,Yes,NA,NA,NA,NA,88,jc
15,1d708c07,http://doi.org/10.1016/j.cognition.2008.09.006,A probabilistic corpus-based model of syntactic parallelism,2008,"Dubey, A., Keller, F., Sturt, P.",Pre-OS,emb 15,Yes,NA,NA,NA,NA,89,jc
336,f0c0bed9,http://doi.org/10.1075/sl.32.1.06wou,The syntax of intonation units in Sasak,2008,"Wouk, F.",Pre-OS,emb 136,Yes,NA,NA,NA,NA,90,jc
345,62af86d5,http://doi.org/,A construction-based view of possessive and local case-marking in middle and modern welsh relative clauses,2008,"Manning, P.",Pre-OS,emb 145,Yes,NA,NA,NA,NA,91,jc
267,ef694826,http://doi.org/10.1016/j.specom.2009.01.002,ASR based pronunciation evaluation with automatically generated competing vocabulary and classifier fusion,2009,"Molina, C., Yoma, N.B., Wuth, J., Vivanco, H.",Pre-OS,kc 67,Yes,NA,NA,NA,NA,92,jc
100,9d93dbbf,http://doi.org/10.2478/v10121-009-0006-5,On adjectival connotations,2009,"Kjellmer, G.",Pre-OS,emb 100,Yes,NA,NA,NA,NA,93,jc
90,e71f9172,http://doi.org/10.1016/j.jml.2007.06.013,Anticipatory effects of intonation: Eye movements during instructed visual search,2008,"Ito, K., Speer, S.R.",Pre-OS,emb 90,Yes,NA,NA,NA,NA,94,jc
525,c3a7784a,http://doi.org/10.1080/13682820802052067,Deaf teenagers with cochlear implants in conversation with hearing peers,2009,"Ibertsson, T., Hansson, K., Mäki-Torkko, E., Willstedtsvensson, U., Sahln, B.",Pre-OS,kc 125,Yes,NA,NA,NA,NA,95,jc
600,fcec4fcc,http://doi.org/,Constraint on covariation: It's not meaning,2008,"Glenberg, A.M., Mehta, S.",Pre-OS,kc 200,Yes,NA,NA,NA,NA,96,jc
212,6cbe809e,http://doi.org/10.1080/1750399X.2009.10798783,"Doctoral work in translation studies as an interdisciplinary mutual learning process: How a translator, teacher educator and linguistic typologist worked together",2009,"Burns, A., Kim, M., Matthiessen, C.M.I.M.",Pre-OS,kc 12,Yes,NA,NA,NA,NA,97,jc
58,90f11384,http://doi.org/10.1177/1750481308095937,The interpersonal dynamics of call-centre interactions: Co-constructing the rise and fall of emotion,2008,"Hood, S., Forey, G.",Pre-OS,emb 58,Yes,NA,NA,NA,NA,98,jc
346,0b46a075,http://doi.org/10.1080/09500780902752081,"Language, culture, gender, and academic socialization",2009,"Morita, N.",Pre-OS,emb 146,Yes,NA,NA,NA,NA,99,jc
257,5992ac31,http://doi.org/10.1111/j.1944-9720.2008.tb03322.x,ESL theory-practice dynamics: The difficulty of integrating sociocultural perspectives into pedagogical practices,2008,"Ajayi, L.",Pre-OS,kc 57,Yes,NA,NA,NA,NA,100,jc
445,dc9bcac8,http://doi.org/10.1016/j.bandl.2007.11.004,How left inferior frontal cortex participates in syntactic processing: Evidence from aphasia,2008,"Love, T., Swinney, D., Walenski, M., Zurif, E.",Pre-OS,iac 145,Yes,NA,NA,NA,NA,101,jc
307,f8b1fd03,http://doi.org/10.1016/j.bandl.2008.01.006,Grammatical category-specific deficits in bilingual aphasia,2008,"Hernàndez, M., Caño, A., Costa, A., Sebastián-Gallés, N., Juncadella, M., Gascón-Bayarri, J.",Pre-OS,emb 107,Yes,NA,NA,NA,NA,102,jc
571,e9f25eb9,http://doi.org/10.1016/j.pragma.2007.12.007,"Unfinished turns in French conversation: Projectability, syntax and action",2008,"Chevalier, F.H.G., Clift, R.",Pre-OS,kc 171,Yes,NA,NA,NA,NA,103,jc
241,38560d37,http://doi.org/10.1515/IPRG.2008.015,(Non)Compliance with directives among family and friends: Responding to social pressure and individual wants,2008,"Placencia, M.E.",Pre-OS,kc 41,Yes,NA,NA,NA,NA,104,jc
219,e6592272,http://doi.org/10.1002/j.1545-7249.2009.tb00251.x,Dynamic speaking assessments,2009,"Hill, K., Sabet, M.",Pre-OS,kc 19,Yes,NA,NA,NA,NA,105,jc
221,158348bf,http://doi.org/10.2478/v10122-009-0007-9,Dangla-migama and afro-asiatic ii: Bidiya č- and,2009,"Takács, G.",Pre-OS,kc 21,Yes,NA,NA,NA,NA,106,jc
238,7726ca7b,http://doi.org/10.1017/S1366728909990101,Finding le mot juste: Differences between bilingual and monolingual children's lexical access in comprehension and production,2009,"Yan, S., Nicoladis, E.",Pre-OS,kc 38,Yes,NA,NA,NA,NA,107,jc
303,e0b19c7e,http://doi.org/10.1080/10749030801970528,When success makes me fail: (De)constructing failure and success in a conventional American classroom,2008,"Depalma, R.",Pre-OS,emb 103,Yes,NA,NA,NA,NA,108,jc
536,ddac6f5a,http://doi.org/10.1017/S0305000907008264,Reliability and validity of the Computerized Comprehension Task (CCT): Data from American English and Mexican Spanish infants,2008,"Friend, M., Keplinger, M.",Pre-OS,kc 136,Yes,NA,NA,NA,NA,109,jc
22,0346337d,http://doi.org/10.1080/09588220802613781,When is it appropriate to talk? Managing overlapping talk in multi-participant voice-based chat rooms,2009,"Jenks, C.J.",Pre-OS,emb 22,Yes,NA,NA,NA,NA,110,jc
171,7f67e37f,http://doi.org/10.1080/02687030802669534,Conversational script performance in adults with non-fluent aphasia: Treatment intensity and aphasia severity,2009,"Lee, J.B., Kaye, R.C., Cherney, L.R.",Pre-OS,iac 71,Yes,NA,NA,NA,NA,111,jc
551,756da72f,http://doi.org/10.1177/0023830908099884,"Japanese mental syllabary and effects of mora, syllable, bi-mora and word frequencies on japanese speech production",2009,"Tamaoka, K., Makioka, S.",Pre-OS,kc 151,Yes,NA,NA,NA,NA,112,jc
494,5.3780209E7,http://doi.org/,The nature of the particle suo in the passive constructions in Classical Chinese,2008,"Ting, J.",Pre-OS,iac 194,Yes,NA,NA,NA,NA,113,jc
560,e4f158dd,http://doi.org/10.1080/10489220902769234,Capturing the evasive passive,2009,"Crain, S., Thornton, R., Murasugi, K.",Pre-OS,kc 160,Yes,NA,NA,NA,NA,114,jc
541,1.5561653E7,http://doi.org/,Language and letters of the bluestocking network. Sociolinguistic issues in eighteenth-century epistolary English,2009,"Sairio, A.",Pre-OS,kc 141,Yes,NA,NA,NA,NA,115,jc
550,bc9ff2b4,http://doi.org/10.1080/03634520701852050,Characteristics of parent-teacher e-mail communication,2008,"Thompson, B.",Pre-OS,kc 150,Yes,NA,NA,NA,NA,116,jc
464,0ed96ed5,http://doi.org/10.1016/j.langsci.2008.12.009,Tachoni verbal tonology,2009,"Odden, D.",Pre-OS,iac 164,Yes,NA,NA,NA,NA,117,jc
130,4ef2213a,http://doi.org/10.1111/j.1749-818X.2007.00038.x,Variation and morphosyntactic theory: Competition fractionated,2008,"Embick, D.",Pre-OS,iac 30,Yes,NA,NA,NA,NA,118,jc
391,6881ecbb,http://doi.org/10.1016/j.jml.2008.12.002,Twisting tongues and memories: Explorations of the relationship between language production and verbal working memory,2009,"Acheson, D.J., MacDonald, M.C.",Pre-OS,emb 191,Yes,NA,NA,NA,NA,119,jc
397,ce8b0bce,http://doi.org/10.1080/01690960701579813,Theoretical analysis of interhemispheric transfer costs in visual word recognition,2008,"Hunter, Z.R., Brysbaert, M.",Pre-OS,emb 197,Yes,NA,NA,NA,NA,120,jc
289,dcc5034a,http://doi.org/10.1017/S0958344008000311,Language testing and technology: Problems of transition to a new era,2008,"Dooey, P.",Pre-OS,kc 89,Yes,NA,NA,NA,NA,121,lk
275,907382bd,http://doi.org/10.1016/j.specom.2007.06.004,Invariance and variability in the production of the height feature in French vowels,2008,"Ménard, L., Schwartz, J.-L., Aubin, J.",Pre-OS,kc 75,Yes,NA,NA,NA,NA,122,lk
412,c86ce509,http://doi.org/10.7202/038907ar,Normalisation and the translation of phraseology in the COVALT corpus,2009,"Marco, J.",Pre-OS,iac 112,Yes,NA,NA,NA,NA,123,lk
84,9e6b6a1a,http://doi.org/10.17239/l1esll-2008.08.01.03,"\""Coming to know\"": Weaving aboriginal and western science knowledge, language, and literacy into the science classroom",2008,"Snively, G.J., Williams, L.B.",Pre-OS,emb 84,Yes,NA,NA,NA,NA,124,lk
570,b462cff9,http://doi.org/10.1016/j.pragma.2008.09.004,Indexicality in Thai and in Tibetan: Implications for a Buddhism grounded approach,2009,"Hongladarom, K.",Pre-OS,kc 170,Yes,NA,NA,NA,NA,125,lk
196,250a51b7,http://doi.org/10.1080/01434630802147882,"The meaning of English words across cultures, with a focus on Cameroon and Hong Kong",2009,"Bobda, A.S.",Pre-OS,iac 96,Yes,NA,NA,NA,NA,126,lk
411,a1e6e720,http://doi.org/10.1016/j.lingua.2008.11.009,What can the subjunctive disjoint reference effect tell us about the subjunctive?,2009,"Kempchinsky, P.",Pre-OS,iac 111,Yes,NA,NA,NA,NA,127,lk
283,b6d74041,http://doi.org/,What kind of a seat is hrothgar's gifstol?,2008,"McGillivray, M.",Pre-OS,kc 83,Yes,philology (should be counted?),NA,NA,NA,128,lk
328,cbe665d3,http://doi.org/10.1515/LITY.2008.041,Adjectives in Thai: Implications for a functionalist typology of word classes,2008,"Post, M.",Pre-OS,emb 128,Yes,NA,NA,NA,NA,129,lk
262,d81e130b,http://doi.org/10.1017/S0959269507003195,Tool-assisted analysis of interactional corpora: Voilà in the CLAPI database,2008,"Bert, M., Bruxelles, S., Etienne, C., Mondada, L., Traverso, V.",Pre-OS,kc 62,Yes,NA,NA,NA,NA,130,lk
490,5c1a61ff,http://doi.org/10.1017/S0959269509990044,Second-person pronoun use in French language discussion fora,2009,"Williams, L., Van Compernolle, R.A.",Pre-OS,iac 190,Yes,NA,NA,NA,NA,131,lk
530,27c6a391,http://doi.org/10.1016/j.jslw.2007.12.001,Student reactions to teacher feedback in two Hong Kong secondary classrooms,2008,"Lee, I.",Pre-OS,kc 130,Yes,NA,NA,NA,NA,132,lk
418,a7e24b5d,http://doi.org/10.1016/j.wocn.2008.09.001,Perceptual normalization for speaking rate III: Effects of the rate of one voice on perception of another,2009,"Newman, R.S., Sawusch, J.R.",Pre-OS,iac 118,Yes,NA,NA,NA,NA,133,lk
380,39ada745,http://doi.org/10.5565/rev/catjl.132,Deconstructing exclamations,2008,"Miró, E.C.",Pre-OS,emb 180,Yes,NA,NA,NA,NA,134,lk
273,d5e813de,http://doi.org/10.1007/s10772-009-9051-7,Intended boundaries detection in topic change tracking for text segmentation,2008,"Labadié, A., Prince, V.",Pre-OS,kc 73,Yes,NA,NA,NA,NA,135,lk
516,ab8171c9,http://doi.org/10.1007/s10988-008-9050-1,On the linguistic complexity of proper names,2008,"Matushansky, O.",Pre-OS,kc 116,Yes,NA,NA,NA,NA,136,lk
246,484788f3,http://doi.org/10.1080/02687030701820436,Going on with optimised feet: Evidence for the interaction between segmental and metrical structure in phonological encoding from a case of primary progressive aphasia,2008,"Janßen, U., Domahs, F.",Pre-OS,kc 46,Yes,NA,NA,NA,NA,137,lk
14,183f2e7a,http://doi.org/10.1017/S0142716408080181,Determining language dominance in English-Mandarin bilinguals: Development of a self-report classification tool for clinical use,2008,"Lim, V.P.C., Liow, S.J.R., Lincoln, M., Chan, Y.H., Onslow, M.",Pre-OS,emb 14,Yes,NA,NA,NA,NA,138,lk
595,50d10f60,http://doi.org/10.1177/0265659008090291,Change for children with language and communication needs: Creating sustainable integrated services,2008,"Gascoigne, M.",Pre-OS,kc 195,Yes,NA,NA,NA,NA,139,lk
344,68eef7a5,http://doi.org/10.1177/0142723708091044,Conversational correlates of children's acquisition of mental verbs and a theory of mind,2008,"Howard, A.A., Mayeux, L., Naigles, L.R.",Pre-OS,emb 144,Yes,NA,NA,NA,NA,140,lk
383,3b39a4d2,http://doi.org/10.1016/j.jcomdis.2008.03.006,Contributions of language and memory demands to verbal memory performance in language-learning disabilities,2008,"Isaki, E., Spaulding, T.J., Plante, E.",Pre-OS,emb 183,Yes,NA,NA,NA,NA,141,lk
381,9a30d00d,http://doi.org/10.1111/j.1944-9720.2009.01031.x,Student attitudes toward native and non-native language instructors,2009,"Hertel, T.J., Sunderman, G.",Pre-OS,emb 181,Yes,NA,NA,NA,NA,142,lk
182,3c3541e8,http://doi.org/10.1080/00335630802210377,"An inflammatory fag and a queer form: Larry Kramer, polemics, and rhetorical agency",2008,"Rand, E.J.",Pre-OS,iac 82,Yes,NA,NA,NA,NA,143,lk
476,c29210ec,http://doi.org/10.1007/s10831-008-9023-y,Ditransitive idioms and argument structure,2008,"Kishimoto, H.",Pre-OS,iac 176,Yes,NA,NA,NA,NA,144,lk
441,adcd88ca,http://doi.org/10.1016/j.langcom.2007.08.001,The 'language' problem,2008,"Hermann, J.",Pre-OS,iac 141,Yes,NA,NA,NA,NA,145,lk
489,d9c7a6c3,http://doi.org/10.1007/s11145-008-9138-6,Story writing skills of adults with a history language-impairment,2009,"Smith-Lock, K.M., Nickels, L., Mortensen, L.",Pre-OS,iac 189,Yes,NA,NA,NA,NA,146,lk
596,1ef12aea,http://doi.org/10.1016/j.esp.2007.07.003,Convention and inventiveness in an occluded academic genre: A case study of retention-promotion-tenure reports,2008,"Hyon, S.",Pre-OS,kc 196,Yes,NA,NA,NA,NA,147,lk
234,bb21b84d,http://doi.org/10.1093/elt/ccn038,Learner autonomy,2008,"Smith, R.",Pre-OS,kc 34,Yes,NA,NA,NA,NA,148,lk
506,fda28461,http://doi.org/10.1075/jlp.7.3.05kol,Semiotic and cognitive aspects of city branding,2008,"Koller, V.",Pre-OS,kc 106,Yes,NA,NA,NA,NA,149,lk
259,c88d4a27,http://doi.org/10.1515/MULTI.2008.004,Positioning and repositioning: Linguistic practices and identity negotiation of overseas returning bilinguals in Hong Kong,2008,"Chen, K.H.Y.",Pre-OS,kc 59,Yes,NA,NA,NA,NA,150,lk
373,b74fef4b,http://doi.org/10.1016/j.pragma.2008.05.016,The discourses of terrorism,2009,"Bhatia, A.",Pre-OS,emb 173,Yes,NA,NA,NA,NA,151,lk
561,bd6141be,http://doi.org/10.1044/0161-1461(2008/07-0053),Mexican American mothers of low and middle socioeconomic status: Communication behaviors and interactive strategies during shared book reading,2009,"Rodríguez, B.L., Hines, R., Montiel, M.",Pre-OS,kc 161,Yes,NA,NA,NA,NA,152,lk
366,543e2ef3,http://doi.org/10.1177/0075424208329308,When in means into: Towards an understanding of boundary-crossing in,2009,"Tutton, M.",Pre-OS,emb 166,Yes,NA,NA,NA,NA,153,lk
8,eac0c983,http://doi.org/10.1017/S0954394508000045,"Sociolinguistic patterns in grammaticalization: He, they, and those in human indefinite reference",2008,"Laitinen, M.",Pre-OS,emb 8,Yes,NA,NA,NA,NA,154,lk
468,377b96b2,http://doi.org/10.1016/j.pragma.2008.06.012,The meaning and interpretation of the Dutch particle wel,2009,"Hogeweg, L.",Pre-OS,iac 168,Yes,NA,NA,NA,NA,155,lk
124,151a6fa0,http://doi.org/10.1093/elt/ccp030,A tale of two songs: Singapore versus Hong Kong,2009,"Kirkpatrick, A., Moody, A.",Pre-OS,iac 24,Yes,NA,NA,NA,NA,156,lk
332,8.6897574E7,http://doi.org/10.1515/IJSL.2008.014,Morocco's languages and gender: Evidence from the field,2008,"De Ruiter, J.J.",Pre-OS,emb 132,Yes,NA,NA,NA,NA,157,lk
68,3.5147373E7,http://doi.org/10.1016/j.pragma.2008.12.010,"Towards a unified theory of 'if\""s-The theory of conditional elements: Further evidence from conditionally self-falsifying utterances",2009,"Fulda, J.S.",Pre-OS,emb 68,Yes,NA,NA,NA,NA,158,lk
434,e47bb3c0,http://doi.org/10.1017/S0142716409990105,Effects of adding interword spacing on Chinese reading: A comparison of Chinese native readers and English readers of Chinese as a second language,2009,"Bassetti, B.",Pre-OS,iac 134,Yes,NA,NA,NA,NA,159,lk
49,1dd7221d,http://doi.org/10.1080/02699200801945120,The development of monophthongal vowels in Korean: Age and sex differences,2008,"Lee, S., Iverson, G.K.",Pre-OS,emb 49,Yes,NA,NA,NA,NA,160,lk
279,82e85e07,http://doi.org/10.1177/0265532207083748,Issues and trends in language testing and assessment in Thailand,2008,"Prapphal, K.",Pre-OS,kc 79,Yes,NA,NA,NA,NA,161,lk
244,23b1e110,http://doi.org/10.1007/s11050-008-9031-5,Intensional verbs and their intentional objects,2008,"Moltmann, F.",Pre-OS,kc 44,Yes,NA,NA,NA,NA,162,lk
193,22be090d,http://doi.org/10.1044/1092-4388(2008/070),Stalls and revisions: A developmental perspective on sentence production,2008,"Rispoli, M., Hadley, P., Holt, J.",Pre-OS,iac 93,Yes,NA,NA,NA,NA,163,lk
113,30fb3579,http://doi.org/10.1177/0265532208101006,A meta-analysis of test format effects on reading and listening test performance: Focus on multiple-choice and open-ended formats,2009,"In'nami, Y., Koizumi, R.",Pre-OS,iac 13,Yes,NA,NA,NA,NA,164,lk
542,a2c35590,http://doi.org/10.1080/14992020801886796,The Malay hearing in noise test,2008,"Kar Quar, T., Zms Mukari, S., Alaudin Abdul Wahab, N., Abdul Razak, R., Omar, M., Maamor, N.",Pre-OS,kc 142,Yes,NA,NA,NA,NA,165,lk
235,0ddaefdf,http://doi.org/10.1017/S0047404509990443,"Speaking beauties: Linguistic posturing, language inequality, and the construction of a Tanzanian beauty queen",2009,"Billings, S.",Pre-OS,kc 35,Yes,NA,NA,NA,NA,166,lk
347,dee94dec,http://doi.org/10.1075/nowele.54-55.07han,The autonomy of historical linguistics: The cognitive complexity of change,2008,"Hansen, E.",Pre-OS,emb 147,Yes,NA,NA,NA,NA,167,lk
156,30fa4e50,http://doi.org/10.1515/CLLT.2008.003,Deciding on units of analysis within Centering Theory,2008,"Taboada, M., Zabala, L.H.",Pre-OS,iac 56,Yes,NA,NA,NA,NA,168,lk
92,5ba83feb,http://doi.org/10.1007/s11525-009-9127-8,Clausal order and the acquisition of Dutch deverbal compounds,2008,"Brisard, F., Laarman, E., Nicoladis, E.",Pre-OS,emb 92,Yes,NA,NA,NA,NA,169,lk
416,44a75265,http://doi.org/10.1016/j.pragma.2007.11.001,Cross cultural pragmatics: Apology strategies in Sudanese Arabic,2008,"Nureddeen, F.A.",Pre-OS,iac 116,Yes,NA,NA,NA,NA,170,lk
314,578b9ded,http://doi.org/10.1177/0033688209105866,A tale of two texts: Tracking developments in learner writing,2009,"Cullip, P.F.",Pre-OS,emb 114,Yes,NA,NA,NA,NA,171,lk
577,4c18d71e,http://doi.org/10.2478/v10121-009-0005-6,Lexical classes and the conative construction in old english,2009,"Acevedo, E.S.",Pre-OS,kc 177,Yes,NA,NA,NA,NA,172,lk
387,140ff9b3,http://doi.org/10.7202/044782ar,Interpretation at the Tokyo War Crimes Tribunal: An overview and Tojo's cross-examination,2009,"Watanabe, T.",Pre-OS,emb 187,Yes,NA,NA,NA,NA,173,lk
251,3ebf4add,http://doi.org/10.1080/14664200903116295,Motives and outcomes of New Zealand sign language legislation: A comparative study between New Zealand and Finland,2009,"Reffell, H., McKee, R.L.",Pre-OS,kc 51,Yes,NA,NA,NA,NA,174,lk
436,7246c90d,http://doi.org/10.1044/0161-1461(2009/07-0096),Teaching students with reading difficulties to be close readers: A feasibility study,2009,"Katz, L.A., Carlisle, J.F.",Pre-OS,iac 136,Yes,NA,NA,NA,NA,175,lk
272,ed2d44c4,http://doi.org/10.1075/hl.36.1.05seu,Review article/Rapport critique Forschungsbericht: Concerning the roots of transformational generative grammar,2009,"Seuren, P.",Pre-OS,kc 72,Yes,NA,NA,NA,NA,176,lk
361,e57b8761,http://doi.org/10.1080/14708470903203041,Intercomprehension in primary school: Discovering languages and constructing knowledge,2009,"Barbeiro, L.F.",Pre-OS,emb 161,Yes,NA,NA,NA,NA,177,lk
43,09a75114,http://doi.org/10.1016/j.jcomdis.2007.10.003,University students' perceptions of pre-school and kindergarten children who stutter,2008,"Betz, I.R., Blood, G.W., Blood, I.M.",Pre-OS,emb 43,Yes,NA,NA,NA,NA,178,lk
