"row_num","ID","clickable_doi","Title","Year","Authors","year_split"
222,"7dc7f1c2","http://doi.org/10.1515/ijsl-2018-0004","Translation as a sub-set of public and social policy and a consequence of multiculturalism: The provision of translation and interpreting services in Australia",2018,"Hlavac, J., Gentile, A., Orlando, M., Zucchi, E., Pappas, A.","After-OS"
223,"d053fac2","http://doi.org/10.18355/XL.2019.12.03.07","Functional and syntactic features of free indirect discourse in M.I. tsvetaeva’s prose works",2019,"Galimullina, R.I., Kazakova, J.K., Puchinina, O.P.","After-OS"
224,"cd2d4a8b","http://doi.org/10.1177/0739986319851248","Neighborhood Ethnic Composition and Perceived Discrimination Among Young Adult Latina/os: The Mediating Role of Ethnic Centrality",2019,"Camacho, G., Allen, A.M., Quinn, D.M.","After-OS"
225,"74657944","http://doi.org/10.1111/tops.12304","Multi-Scale Contingencies During Individual and Joint Action",2018,"Scott Jordan, J., Schloesser, D.S., Bai, J., Abney, D.","After-OS"
226,"9f34d0d0","http://doi.org/10.22055/rals.2019.15374","A critical look at language functions and language policies in the Russian modern educational context",2019,"Gorbacheva, N.P, Khramova, E.V, Bolshakov, A.G, Tereshina, E.A","After-OS"
227,"262119ee","http://doi.org/10.1016/j.linged.2019.04.005","A functional perspective on the challenges of teaching English tenses to speakers of other languages: The case of adult speakers of Serbian",2019,"Stosic, D.","After-OS"
228,"9114a156","http://doi.org/10.1162/ling_a_00329","Gender at the edge",2019,"Sigurðsson, H.Á.","After-OS"
229,"1770de5b","http://doi.org/10.1515/iral-2018-2007","A cognitive approach to teaching deictic motion verbs to German and Italian students of Spanish",2019,"Colasacco, M.A.","After-OS"
230,"2b3406e6","http://doi.org/10.1080/0013838X.2018.1558761","“Upon Our Sense of Style”: W. H. Auden’s “New Year Letter” and Catastrophe",2019,"Lewis, D.L.M.","After-OS"
231,"8b6e1cf4","http://doi.org/10.3196/003581218822496948","Pagan myths in the auto sacramental: On transcultural poetics in Sor Juana's El divino Narciso and its loa (with a reference to Calderón's El divino Orfeo) | Pagane Mythen im auto sacramental: Zur transkulturellen Poetik in Sor Juanas El divino Narciso und seiner loa (mit einem Seitenblick auf Calderóns El divino Orfeo)",2018,"Weiser, J.","After-OS"
232,"28825a50","http://doi.org/10.1075/lic.17011.pes","Slavic and Romance pro-drop in contrast: Evidence from Czech and Spanish",2019,"Pešková, A.","After-OS"
233,"4e363d4b","http://doi.org/","A naval official among the gods: Basileia as in Aristoph. A v. 1537-43",2018,"Morosi, F.","After-OS"
234,"1fe731b8","http://doi.org/10.1515/applirev-2016-1009","Pinpointing the role of the native language in L2 learning: Acquisition of spatial prepositions in English by Russian and Turkish native speakers",2019,"Antonova Unlu, E.","After-OS"
235,"af1b1ee4","http://doi.org/10.3758/s13414-018-1526-7","Dissecting stimulus–response binding effects: Grouping by color separately impacts integration and retrieval processes",2018,"Laub, R., Frings, C., Moeller, B.","After-OS"
236,"eb7609e4","http://doi.org/10.1632/pmla.2018.133.1.166","How do we write, now?",2018,"Spivak, G.C.","After-OS"
237,"02734a47","http://doi.org/","La fille de son père: Secrecy, Love, and Writing in Assia Djebar's Nulle part dans la maison de mon père",2019,"Tindira, J.","After-OS"
238,"a5b18485","http://doi.org/10.2478/aa-2019-0008","Narrating the extremes: The language of suffering and survival in Laila Lalami's the Moor's Account",2019,"Sensri, I., Benabed, F.","After-OS"
239,"f37af18a","http://doi.org/10.1080/09500782.2018.1511728","‘Nothing too major’: how poor revision of writing may be an adaptive response to school tasks",2019,"Oliver, L.","After-OS"
240,"0caa1667","http://doi.org/10.1177/1086296X19859515","Literacy-Related Abilities’ Effects on Argumentative Text Quality Structure",2019,"Stavans, A., Seroussi, B., Zadunaisky Ehrlich, S.","After-OS"
241,"5d889cb8","http://doi.org/10.1075/lab.19072.mat","Prosodic transfer in the receptive modality recognizing morphology within L2 prosody",2019,"Matthews, J.","After-OS"
242,"7c4201d9","http://doi.org/10.1016/j.specom.2018.10.009","Binaural speech intelligibility through personal and non-personal HRTF via headphones, with added artificial noise and reverberation",2018,"Orduña-Bustamante, F., Padilla-Ortiz, A.L., Torres-Gallegos, E.A.","After-OS"
243,"53afbdab","http://doi.org/","Motivating EFL learners to speak by embracing local culture and tradition",2018,"Basalama, N.","After-OS"
244,"5c31bef1","http://doi.org/10.1080/09658416.2019.1636802","The construction of conflict talk across workplace contexts: (towards) a theory of conflictual compact",2019,"Handford, M., Koester, A.","After-OS"
245,"a4895415","http://doi.org/10.1080/00437956.2019.1567038","Reading the word in a foreign tongue: Islam’s scripture and non-Arab Muslims <sup>†</sup>",2019,"Barlas, A.","After-OS"
246,"58375e55","http://doi.org/10.1080/07908318.2018.1541999","English language and literacy proficiency of students in an urban Fiji primary school",2019,"Hopf, S.C., McDonagh, S.H., Wang, C., McLeod, S.","After-OS"
247,"aa2a4388","http://doi.org/10.35903/teanga.v25i0.54","A pragmatic analysis of requests in irish english and russian",2018,"McCarthy, M.M.","After-OS"
248,"515a921a","http://doi.org/","A note on liturgical and mystical quotations in flamenca",2019,"Boitani, G.","After-OS"
249,"036ef9f2","http://doi.org/10.1111/1460-6984.12495","Speech and language therapy for primary progressive aphasia across the UK: A survey of current practice",2019,"Volkmer, A., Spector, A., Warren, J.D., Beeke, S.","After-OS"
250,"b7721ac2","http://doi.org/10.1632/pmla.2019.134.1.9","Reading spaces",2019,"Ender, E., Lynch, D.S.","After-OS"
251,"92bf9cce","http://doi.org/10.1515/opli-2018-0026","Inferences in interaction and language change",2018,"Ehmer, O., Rosemeyer, M.","After-OS"
252,"cc8ea0e7","http://doi.org/10.1075/ps.16028.jaw","Crossing languages – Crossing discourses A corpus-assisted study of Kulturkampf in German, Polish and English",2018,"Jaworska, S., Leuschner, T.","After-OS"
253,"7bfff2dd","http://doi.org/10.1075/jlp.16035.fuk","Partisan follow-ups Editorial slant among newspapers during the 2013 Japanese Upper House election",2018,"Fukushima, T.","After-OS"
254,"80477cdf","http://doi.org/10.1353/mln.2019.0067","The revolution of the hand: Scripts and manuscripts in Poggio Bracciolini's florence",2019,"Ricci, R.","After-OS"
255,"b88b1bba","http://doi.org/10.5699/modelangrevi.113.4.0701","'O, Farewell, honest soldier!': Francisco's exit from Hamlet",2018,"Fischler, A.","After-OS"
256,"58bca9b4","http://doi.org/","Teenagers' use of pragmatic markers in Madrid, Buenos Aires and Santiago de Chile",2019,"Stenström, A.-B.","After-OS"
257,"dc97a2db","http://doi.org/10.1080/00787191.2019.1664165","Günter Grass, Katz Und Maus Und Der Chinesische Sittenroman Jin Ping Mei: Ein Fall Von Sexualästhetischen Wahlverwandschaften?",2019,"Wang, Y.","After-OS"
258,"48d22375","http://doi.org/10.1016/j.jcomdis.2019.03.008","Listeners’ perception of lexical stress in the first words of infants with cochlear implants and normally hearing infants",2019,"De Clerck, I., Verhoeven, J., Gillis, S., Pettinato, M., Gillis, S.","After-OS"
259,"49cde95b","http://doi.org/10.1044/2018_JSLHR-S-17-0125","“Do i sound straight?”: Acoustic correlates of actual and perceived sexual orientation and masculinity/femininity in men’s speech",2018,"Kachel, S., Simpson, A.P., Steffens, M.C.","After-OS"
260,"5d632eb1","http://doi.org/10.1080/03634523.2018.1564835","Using emotional response theory to examine dramatic teaching behaviors and student approach–avoidance behaviors",2019,"Baker, J.P., Clark-Gordon, C.V., Myers, S.A.","After-OS"
261,"f573d24f","http://doi.org/10.1632/pmla.2018.133.3.594","What is and to what end does one study the history of east German literature?",2018,"Burgoyne, N.G., Hamilton, A.B.B.","After-OS"
262,"75600392","http://doi.org/10.1093/fmls/cqx083","Emotion, deliberation and political authority in philip massinger's the Roman actor",2018,"Butler, T.","After-OS"
263,"d12bca06","http://doi.org/10.1007/s10462-018-9617-3","A novel type of soft rough covering and its application to multicriteria group decision making",2019,"Zhan, J., Alcantud, J.C.R.","After-OS"
264,"07816a05","http://doi.org/10.1590/1984-6398201913553","Internationalization and language policies in brazil: What is the relationship? | Internacionalização e políticas linguísticas no Brasil: Qual a relação?",2019,"Guimarães, F.F., Finardi, K.R., Casotti, J.B.C.","After-OS"
265,"bfd89fc9","http://doi.org/10.1016/j.pragma.2017.06.013","Inviting in Mandarin: Anticipating the likelihood of the success of an invitation",2018,"Yu, G., Wu, Y.","After-OS"
266,"7da82b85","http://doi.org/10.1515/ling-2019-0019","(Inter)subjective uses of the Dutch progressive constructions",2019,"Anthonissen, L., De Wit, A., Mortelmans, T.","After-OS"
267,"370493ca","http://doi.org/10.1016/j.lingua.2019.02.007","Home and away – Implications of short-term sojourning of young Australian bilinguals",2019,"Eisenchlas, S.A., Schalley, A.C., Qi, G.Y., Tsai, P.-S.","After-OS"
268,"2c58c4ee","http://doi.org/10.1075/consl.00002.wan","On maximality in mandarin possessives",2019,"Wang, C.-A.A.","After-OS"
269,"405643c5","http://doi.org/10.1515/ijsl-2017-0055","\No-one told me it would all be in Catalan!\ - Narratives and language ideologies in the Latin American community at school",2018,"Patiño-Santos, A.","After-OS"
270,"a50893f3","http://doi.org/","Unadapted English loans in romanian advertisements targeting women",2018,"Dabu, B.","After-OS"
271,"bdf48038","http://doi.org/10.1044/2017_LSHSS-17-0019","Comprehensive stuttering treatment for adolescents: A case study",2018,"Coleman, C.E.","After-OS"
272,"001719cf","http://doi.org/10.1075/lic.17007.mal","English presentative semantic patterns as seen through a parallel translation corpus",2019,"Malá, M., Brůhová, G.","After-OS"
273,"a9a37ce5","http://doi.org/10.1017/S0954394519000036","Variable past participles in Portuguese perfect constructions",2019,"Schwenter, S.A., Hoff, M., Christodulelis, E., Pflum, C., Dauphinais, A.","After-OS"
274,"9ddc42b0","http://doi.org/10.1177/1525740118783516","Incorporating a Mindfulness Meditation Exercise Into a Stuttering Treatment Program",2019,"Emge, G., Pellowski, M.W.","After-OS"
275,"81d11c4d","http://doi.org/10.1177/0261927X18815930","College Students’ Perceptions of Gender-Inclusive Language Use Predict Attitudes Toward Transgender and Gender Nonconforming Individuals",2019,"Patev, A.J., Dunn, C.E., Hood, K.B., Barber, J.M.","After-OS"
276,"fc5cda7d","http://doi.org/10.17646/KOME.2018.22","Media, religion and public sphere: International trends and hungarian researches",2018,"Andok, M.","After-OS"
277,"282ef69c","http://doi.org/10.1080/01434632.2017.1301944","Assessing the sociolinguistic vitality of Istanbulite Romeyka: an attitudinal study",2018,"Schreiber, L., Sitaridou, I.","After-OS"
278,"5e677635","http://doi.org/10.1017/S0272263116000437","Lexical and syntactic congruency in L2 predictive gender processing",2018,"Hopp, H., Lemmerth, N.","After-OS"
279,"37cf7927","http://doi.org/10.1163/19606028-04701001","Différentes natures des marques négatives redondantes en chinois Mandarin",2018,"Baiyao, Z.","After-OS"
280,"c80c7d95","http://doi.org/10.35903/teanga.v25i0.49","Examining character recognition and recall skills of cfl beginner learners under four different approaches",2018,"Osborne, C.","After-OS"
281,"ddffc37c","http://doi.org/10.1515/ejss-2019-0011","Foreign Influences on Nordic (Noir) Borderlands",2019,"Marklund, A.","After-OS"
282,"9555e6f3","http://doi.org/10.1017/S1366728918000858","Bilingualism as a desirable difficulty: Advantages in word learning depend on regulation of the dominant language",2019,"Bogulski, C.A., Bice, K., Kroll, J.F.","After-OS"
283,"490640ff","http://doi.org/10.17576/3L-2019-2502-06","Phonological fossilisation of EFL learners: The interference of phonological and orthographic system of L1 Javanese",2019,"Senowarsito, Ardini, S.N.","After-OS"
284,"beb8095c","http://doi.org/10.1177/1367006917728392","El book or the libro? Insights from acceptability judgments into determiner/noun code-switches",2019,"Parafita Couto, M.C., Stadthagen-Gonzalez, H.","After-OS"
285,"46fb6dde","http://doi.org/","Authenticity in online dynamic assessment: Iranian EFL learners` perspectives",2019,"Vakili, S., Ebadi, S.","After-OS"
286,"1d651e5b","http://doi.org/10.1111/modl.12461","Motivation, Comprehensibility, and Accentedness in L2 Spanish: Investigating Motivation as a Time-Varying Predictor of Pronunciation Development",2018,"Nagle, C.","After-OS"
287,"a07a511a","http://doi.org/10.1086/696142","Notes on chronology in the phrygian highlands: Cultic installations, defenses, and clamp cuttings",2018,"Summers, G.D.","After-OS"
288,"af6ce5b6","http://doi.org/10.1556/068.2018.58.1-4.41","Perception of a mystery: The images of the myth of Orpheus on ancient coins",2018,"Ceci, F., Krauze-Kołodziej, A.","After-OS"
289,"c34041b3","http://doi.org/10.1080/02687038.2016.1274875","Are you a doctor? … Are you a doctor? I’m not a doctor! A reappraisal of mitigated echolalia in aphasia with evaluation of neural correlates and treatment approaches",2018,"Berthier, M.L., Torres-Prioris, M.J., López-Barroso, D., Thurnhofer-Hemsi, K., Paredes-Pacheco, J., Roé-Vellvé, N., Alfaro, F., Pertierra, L., Dávila, G.","After-OS"
290,"05e72c06","http://doi.org/10.1007/s11196-017-9526-9","Hart and Putnam on Rules and Paradigms: A Reply to Stavropoulos",2018,"Fonseca, A.M.","After-OS"
291,"8c013c3c","http://doi.org/10.1016/j.wocn.2018.06.001","Using meta-analysis for evidence synthesis: The case of incomplete neutralization in German",2018,"Nicenboim, B., Roettger, T.B., Vasishth, S.","After-OS"
292,"74a007fe","http://doi.org/10.1016/j.bandl.2016.06.001","The peri-Sylvian cortical network underlying single word repetition revealed by electrocortical stimulation and direct neural recordings",2019,"Leonard, M.K., Cai, R., Babiak, M.C., Ren, A., Chang, E.F.","After-OS"
293,"486d6c8b","http://doi.org/","Anti-cancer properties of the methanol extract of boswellia serrata gum resin: Cell proliferation arrest and inhibition of angiogenesis and metastasis in BALB/c mice breast cancer model",2018,"Alipanah, H., Zareian, P.","After-OS"
294,"2c915016","http://doi.org/10.1002/trtr.1680","Close Sentence Reading to Foster Decoding and Comprehension",2018,"Minnery, A., Smith, A.T.","After-OS"
295,"27f4ec74","http://doi.org/10.1016/j.jvlc.2018.06.003","A temporal graph grammar formalism",2018,"Shi, Z., Zeng, X., Zou, Y., Huang, S., Li, H., Hu, B., Yao, Y.","After-OS"
296,"07cf7acf","http://doi.org/10.1080/10720537.2017.1333472","Ebola ‘Done Done’—But What Has It Left Behind?",2018,"Winter, D.A.","After-OS"
