"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"9a4049e4"	"Koller, V."	"Semiotic and cognitive aspects of city branding"	2008	"Journal of Language and Politics"	"7"	"3"	"http://doi.org/10.1075/jlp.7.3.05kol"
"7989eca1"	"Berman, M.G., Jonides, J., Lewis, R.L."	"In Search of Decay in Verbal Short-Term Memory"	2009	"Journal of Experimental Psychology: Learning Memory and Cognition"	"35"	"2"	"http://doi.org/10.1037/a0014873"
"64bc2f66"	"Sabbagh, J."	"The category of predicates and predicate phrases in Tagalog: Commentary on kaufman's article"	2009	"Theoretical Linguistics"	"35"	"1"	"http://doi.org/10.1515/THLI.2009.009"
"aa9b371e"	"Chevalier, F.H.G., Clift, R."	"Unfinished turns in French conversation: Projectability, syntax and action"	2008	"Journal of Pragmatics"	"40"	"10"	"http://doi.org/10.1016/j.pragma.2007.12.007"
"722ba4c6"	"Wharton, T."	"\"Meaning<inf>NN</inf>\" and \"showing\": Gricean intentions and relevance-theoretic intentions"	2008	"Intercultural Pragmatics"	"5"	"2"	"http://doi.org/10.1515/IPRG.2008.008"
"bfb45d05"	"Kong, K.C.C."	"A filial son or a loving mother?. Evaluation as recontextualisation devices in property transaction reports"	2008	"Journal of Pragmatics"	"40"	"3"	"http://doi.org/10.1016/j.pragma.2007.02.004"
"04c753ca"	"Al-jasser, F."	"The effect of teaching English phonotactics on the lexical segmentation of English as a foreign language"	2008	"System"	"36"	"1"	"http://doi.org/10.1016/j.system.2007.12.002"
"dcfa3955"	"Gullberg, M., Hendriks, H., Hickmann, M."	"Learning to talk and gesture about motion in French"	2008	"First Language"	"28"	"2"	"http://doi.org/10.1177/0142723707088074"
"37016b60"	"Sekine, K."	"Changes in frame of reference use across the preschool years: A longitudinal study of the gestures and speech produced during route descriptions"	2009	"Language and Cognitive Processes"	"24"	"2"	"http://doi.org/10.1080/01690960801941327"
"a2069c7b"	"Kar Quar, T., Zms Mukari, S., Alaudin Abdul Wahab, N., Abdul Razak, R., Omar, M., Maamor, N."	"The Malay hearing in noise test"	2008	"International Journal of Audiology"	"47"	"6"	"http://doi.org/10.1080/14992020801886796"
"375070f6"	"Downey, S.S., Hallmark, B., Cox, M.P., Norquest, P., Lansing, J.S."	"Computational feature-sensitive reconstruction of language relationships: Developing the ALINE distance for comparative historical linguistic reconstruction"	2008	"Journal of Quantitative Linguistics"	"15"	"4"	"http://doi.org/10.1080/09296170802326681"
"728ffed9"	"Krysko, V."	"On the edition of the February Menaion"	2009	"Russian Linguistics"	"33"	"1"	"http://doi.org/10.1007/s11185-008-9032-5"
"125e6c64"	"Zeng, G., Takatsuka, S."	"Text-based peer-peer collaborative dialogue in a computer-mediated learning environment in the EFL context"	2009	"System"	"37"	"3"	"http://doi.org/10.1016/j.system.2009.01.003"
"bf2f50c0"	"Seuren, P.A.M., Hamans, C."	"Semantic conditioning of syntactic rules: Evidentiality and auxiliation in English and Dutch"	2009	"Folia Linguistica"	"43"	"1"	"http://doi.org/10.1515/FLIN.2009.004"
"5df764db"	"Putman, S.M., Smith, L.L., Cassady, J.C."	"Promoting change through professional development: The place of teacher intentionality in reading instruction"	2009	"Literacy Research and Instruction"	"48"	"3"	"http://doi.org/10.1080/19388070802251988"
"9b017f6b"	"Paulson, S.J., Gjelsvik, A."	"Making literature televisual: Olaug Nilssen's Get me on the air, godammit (2005)"	2009	"Word and Image"	"25"	"3"	"http://doi.org/10.1080/02666280802631118"
"b86160ad"	"Gardini, N."	"History and pastoral in the structure of Leopardi's canti"	2008	"Modern Language Review"	"103"	"1"	"http://doi.org/"
"a7add94e"	"Acheson, D.J., MacDonald, M.C."	"Twisting tongues and memories: Explorations of the relationship between language production and verbal working memory"	2009	"Journal of Memory and Language"	"60"	"3"	"http://doi.org/10.1016/j.jml.2008.12.002"
"ef1a4751"	"Ward, I."	"Emily Brontë and the terrorist imagination"	2008	"English Studies"	"89"	"5"	"http://doi.org/10.1080/00138380802253014"
"2fa02cc1"	"Fortanet, I."	"Evaluative language in peer review referee reports"	2008	"Journal of English for Academic Purposes"	"7"	"1"	"http://doi.org/10.1016/j.jeap.2008.02.004"
"7fbec622"	"Artmann, S."	"Basic semiosis as code-based control"	2009	"Biosemiotics"	"2"	"1"	"http://doi.org/10.1007/s12304-008-9037-x"
"5e926138"	"Fagan, M.K."	"Toddlers' persistence when communication fails: Response motivation and goal substitution"	2008	"First Language"	"28"	"1"	"http://doi.org/10.1177/0142723707083280"
"f8175830"	"Crosbie, S., Holm, A., Dodd, B."	"Cognitive flexibility in children with and without speech disorder"	2009	"Child Language Teaching and Therapy"	"25"	"2"	"http://doi.org/10.1177/0265659009102990"
"2741ae91"	"Chen, K.H.Y."	"Positioning and repositioning: Linguistic practices and identity negotiation of overseas returning bilinguals in Hong Kong"	2008	"Multilingua"	"27"	"1-2"	"http://doi.org/10.1515/MULTI.2008.004"
"0533641b"	"Johnstone, B."	"In the profession: Choosing the right journal for your manuscript"	2009	"Journal of English Linguistics"	"37"	"4"	"http://doi.org/10.1177/0075424209348154"
"b3e59eec"	"Betz, E., Golato, A."	"Remembering relevant information and withholding relevant next actions: The German token achja"	2008	"Research on Language and Social Interaction"	"41"	"1"	"http://doi.org/10.1080/08351810701691164"
"28e8da4f"	"De Beuzeville, L., Johnston, T., Schembri, A."	"The use of space with indicating verbs in Auslan: A corpus-based investigation"	2009	"Sign Language and Linguistics (Online)"	"12"	"1"	"http://doi.org/10.1075/sll.12.1.03deb"
"4643d24e"	"Counter, A."	"The legacy of the beast: Patrilinearity and rupture in Zola's la Bête humaine and Freud's Totem and Taboo"	2008	"French Studies"	"62"	"1"	"http://doi.org/10.1093/fs/knm237"
"8cc41a1c"	"Lim, V.P.C., Liow, S.J.R., Lincoln, M., Chan, Y.H., Onslow, M."	"Determining language dominance in English-Mandarin bilinguals: Development of a self-report classification tool for clinical use"	2008	"Applied Psycholinguistics"	"29"	"3"	"http://doi.org/10.1017/S0142716408080181"
"308a42ae"	"Manuelli, F."	"Local Imitations and Foreign Imported Goods. Some problems and new questions on Red Lustrous Wheel-made Ware in the light of the new excavations of the Southern Step Trench at Yumuktepe/Mersin."	2009	"Altorientalische Forschungen"	"36"	"2"	"http://doi.org/10.1524/aofo.2009.0016"
"c7aefa33"	"Tree, J.E.F., Mayer, S.A."	"Overhearing single and multiple perspectives"	2008	"Discourse Processes"	"45"	"2"	"http://doi.org/10.1080/01638530701792867"
"5949ef8a"	"Hogeweg, L."	"The meaning and interpretation of the Dutch particle wel"	2009	"Journal of Pragmatics"	"41"	"3"	"http://doi.org/10.1016/j.pragma.2008.06.012"
"dc83f283"	"Maki, H., Baoill, D.P.O."	"The distribution of nominative case in modern irish"	2008	"English Linguistics"	"25"	"2"	"http://doi.org/10.9793/elsj1984.25.452"
"009ceac5"	"Pârvulescu, A."	"\"Food\" and \"oat\": A note on the etymology of Gk. βρόμος and NE. oat"	2008	"Indogermanische Forschungen"	"113"	""	"http://doi.org/10.1515/IDGF.2008.009"
"62139aab"	"Parker, M."	"Ironic openings: The interpretive challenge of the \"Black Manifesto\""	2008	"Quarterly Journal of Speech"	"94"	"3"	"http://doi.org/10.1080/00335630802210351"
"e543288f"	"Kassing, J.W., Sanderson, J."	"\"You're the kind of guy that we all want for a drinking buddy\": Expressions of parasocial interaction on Floydlandis.com"	2009	"Western Journal of Communication"	"73"	"2"	"http://doi.org/10.1080/10570310902856063"
"63d1964b"	"Sikka, T."	"Ballistic missile defense and articulation theory an analysis of technology using a cultural studies approach"	2008	"Journal of Language and Politics"	"7"	"1"	"http://doi.org/10.1075/jlp.7.1.06sik"
"f4fc641b"	"Mak, B., Coniam, D."	"Using wikis to enhance and develop writing skills among secondary school students in Hong Kong"	2008	"System"	"36"	"3"	"http://doi.org/10.1016/j.system.2008.02.004"
"c1732474"	"Fowler, C.G., Chiasson, K.B., Hart, D.B., Beasley, T.M., Kemnitz, J., Weindruch, R."	"Tympanometry in rhesus monkeys: Effects of aging and caloric restriction"	2008	"International Journal of Audiology"	"47"	"4"	"http://doi.org/10.1080/14992020701851882"
"ebea82e2"	"Hernàndez, M., Caño, A., Costa, A., Sebastián-Gallés, N., Juncadella, M., Gascón-Bayarri, J."	"Grammatical category-specific deficits in bilingual aphasia"	2008	"Brain and Language"	"107"	"1"	"http://doi.org/10.1016/j.bandl.2008.01.006"
"10e81d47"	"[No author name available]"	"Rezensionsexemplare"	2008	"Zeitschrift fur Sprachwissenschaft"	"27"	"1"	"http://doi.org/10.1515/ZFSW.2008.008"
"54420c16"	"Salonen, T., Laakso, M."	"Self-repair of speech by four-year-old Finnish children"	2009	"Journal of Child Language"	"36"	"4"	"http://doi.org/10.1017/S0305000908009240"
"367b5c5f"	"Aram, D., Ingber, S., Konkol, S."	"Promoting alphabetic skills of young children with hearing loss in co-enrollment versus individual inclusion"	2009	"L1 Educational Studies in Language and Literature"	"10"	"1"	"http://doi.org/10.17239/l1esll-2010.10.01.02"
"4e6ecbe4"	"Kutz, W."	"Wie heißt „Babyklappe‟ auf Spanisch? Entsprechungslücken als dolmetschspezifischer Problemfall"	2009	"Lebende Sprachen"	"54"	"3"	"http://doi.org/10.1515/les.2009.027"
"d4c98b7e"	"Kilpinen, E."	"Memes versus signs: On the use of meaning concepts about nature and culture"	2008	"Semiotica"	"171"	""	"http://doi.org/10.1515/SEMI.2008.075"
"cd02c05c"	"Robinson, P."	"What text really is not, and why editors have to learn to swim"	2009	"Literary and Linguistic Computing"	"24"	"1"	"http://doi.org/10.1093/llc/fqn030"
"529646d3"	"Major, P."	"'A credible omen of a more glorious event': Sir charles cotterells cassandra"	2009	"Review of English Studies"	"60"	"245"	"http://doi.org/10.1093/res/hgn161"
"67a55748"	"Romero, E.R."	"Popular literary lieux de mémoire and Galician identity in Manuel Rivas's en salvaxe compaña"	2009	"Bulletin of Hispanic Studies"	"86"	"2"	"http://doi.org/10.1353/bhs.0.0025"
"a15af372"	"Hayashi, A."	"Student preconceptions of japanese language learning in 1989 and 2004"	2009	"Foreign Language Annals"	"42"	"4"	"http://doi.org/10.1111/j.1944-9720.2009.01049.x"
"72d6cca0"	"Veenker, R., Johnson, J.C."	"The appellate process in a legal record {di til-la} from Ur III Umma"	2009	"Altorientalische Forschungen"	"36"	"2"	"http://doi.org/10.1524/aofo.2009.0022"
"62fc394b"	"Norman, J.F., Crabtree, C.E., Bartholomew, A.N., Ferrell, E.L."	"Aging and the perception of slant from optical texture, motion parallax, and binocular disparity"	2009	"Attention, Perception, and Psychophysics"	"71"	"1"	"http://doi.org/10.3758/APP.71.1.116"
"cb7bf2d0"	"Zhang, Y., Dixon, T.L., Conrad, K."	"Rap music videos and African American women's body image: The moderating role of ethnic identity"	2009	"Journal of Communication"	"59"	"2"	"http://doi.org/10.1111/j.1460-2466.2009.01415.x"
"5ab6a8ef"	"Cruz, T.H., Marshall, S.W., Bowling, J.M., Villaveces, A."	"The validity of a proxy acculturation scale among U.S. Hispanics"	2008	"Hispanic Journal of Behavioral Sciences"	"30"	"4"	"http://doi.org/10.1177/0739986308323653"
"cdcfa39a"	"Liu, F."	"Diversity of agents and their interaction"	2009	"Journal of Logic, Language and Information"	"18"	"1"	"http://doi.org/10.1007/s10849-008-9072-7"
"138fbae9"	"Rosen, S., Adlar, A., Van Der Lely, H.K.J."	"Backward and simultaneous masking in children with grammatical specific language impairment: no simple link between auditory and language abilities"	2009	"Journal of Speech, Language, and Hearing Research"	"52"	"2"	"http://doi.org/10.1044/1092-4388(2009/08-0114)"
"d8761d72"	"Depalma, R."	"When success makes me fail: (De)constructing failure and success in a conventional American classroom"	2008	"Mind, Culture, and Activity"	"15"	"2"	"http://doi.org/10.1080/10749030801970528"
"7c0863e9"	"Reis, L."	"Odd couple(t)s: (The) Guiot (copy) and (the) Chrétien (corpus)"	2009	"French Studies Bulletin"	"30"	"112"	"http://doi.org/10.1093/frebul/ktp023"
"44f59216"	"Wallace, W.E."	"Michelangelo's wet nurse"	2009	"Arion - Journal of Humanities and the Classics"	"17"	"2"	"http://doi.org/"
"ebe75534"	"Stepanov, A., Tsai, W.-T.D."	"Cartography and licensing of wh-adjuncts: A cross-linguistic perspective"	2008	"Natural Language and Linguistic Theory"	"26"	"3"	"http://doi.org/10.1007/s11049-008-9047-z"
"47aa253e"	"Bosley, L."	"I don't teach reading: Critical reading instruction in composition courses"	2008	"Literacy Research and Instruction"	"47"	"4"	"http://doi.org/10.1080/19388070802332861"
"86ba9760"	"de Bastos Figueiredo, S.A., da Silva, C.F."	"Cognitive differences in second language learners and the critical period effects"	2009	"L1 Educational Studies in Language and Literature"	"9"	"4"	"http://doi.org/"
"856a3669"	"In'nami, Y., Koizumi, R."	"A meta-analysis of test format effects on reading and listening test performance: Focus on multiple-choice and open-ended formats"	2009	"Language Testing"	"26"	"2"	"http://doi.org/10.1177/0265532208101006"
"9c9bfcc5"	"Ribeiro, F.M., Carvallo, R.M."	"Tone-evoked ABR in full-term and preterm neonates with normal hearing"	2008	"International Journal of Audiology"	"47"	"1"	"http://doi.org/10.1080/14992020701643800"
"30bc2a87"	"Lee, I."	"Student reactions to teacher feedback in two Hong Kong secondary classrooms"	2008	"Journal of Second Language Writing"	"17"	"3"	"http://doi.org/10.1016/j.jslw.2007.12.001"
"45e29d68"	"Lee, S., Iverson, G.K."	"The development of monophthongal vowels in Korean: Age and sex differences"	2008	"Clinical Linguistics and Phonetics"	"22"	"7"	"http://doi.org/10.1080/02699200801945120"
"006afbed"	"Al-Wahy, A.S."	"Idiomatic false friends in English and modern standard Arabic"	2009	"Babel"	"55"	"2"	"http://doi.org/10.1075/babel.55.2.01wah"
"be21cc15"	"Nakatsuhara, F."	"Inter-interviewer variation in oral interview tests"	2008	"ELT Journal"	"62"	"3"	"http://doi.org/10.1093/elt/ccm044"
"c8fdee99"	"Crossley, S.A., McNamara, D.S."	"Computational assessment of lexical differences in L1 and L2 writing"	2009	"Journal of Second Language Writing"	"18"	"2"	"http://doi.org/10.1016/j.jslw.2009.02.002"
"606692be"	"Theriot, S., Tice, K.C."	"Teachers' knowledge development and change: Untangling beliefs and practices"	2009	"Literacy Research and Instruction"	"48"	"1"	"http://doi.org/10.1080/19388070802226287"
"7b2ad6d2"	"Aveling, E.-L., Gillespie, A."	"Negotiating multiplicity: Adaptive asymmetries within second-generation turks’ “society of mind”?"	2008	"Journal of Constructivist Psychology"	"21"	"3"	"http://doi.org/10.1080/10720530802070635"
"43e76c24"	"Robins, S., Treiman, R."	"Talking about writing: What we can learn from conversations between parents and their young children"	2009	"Applied Psycholinguistics"	"30"	"3"	"http://doi.org/10.1017/S0142716409090237"
"747ae050"	"Součková, K., Buba, M."	"Intensive plurality: Hausa pluractional verbs and degree semantics"	2008	"Linguistics in the Netherlands"	"25"	"1"	"http://doi.org/10.1075/avt.25.15sou"
"83a01872"	"Myers, J., Li, Y."	"Lexical frequency effects in Taiwan Southern Min syllable contraction"	2009	"Journal of Phonetics"	"37"	"2"	"http://doi.org/10.1016/j.wocn.2009.02.002"
"46c03def"	"Easterbrooks, S.R."	"Knowledge and Skills for All Teachers of Children Who Are Deaf or Hard of Hearing: New Standards and Their Evidence Base: Introduction to the Special Series"	2008	"Communication Disorders Quarterly"	"30"	"1"	"http://doi.org/10.1177/1525740108323837"
"27e24361"	"Valdés, C., Fuentes Luque, A."	"Coherence in translated television commercials"	2008	"European Journal of English Studies"	"12"	"2"	"http://doi.org/10.1080/13825570802151389"
"3543aeac"	"Sabbagh, J."	"Existential sentences in Tagalog"	2009	"Natural Language and Linguistic Theory"	"27"	"4"	"http://doi.org/10.1007/s11049-009-9083-3"
"cf20269b"	"Unsworth, N., Engle, R.W."	"Speed and Accuracy of Accessing Information in Working Memory: An Individual Differences Investigation of Focus Switching"	2008	"Journal of Experimental Psychology: Learning Memory and Cognition"	"34"	"3"	"http://doi.org/10.1037/0278-7393.34.3.616"
"4743c317"	"Ellis, N.C., Simpson-Vlach, R., Maynard, C."	"Formulaic language in native and second language speakers: Psycholinguistics, corpus linguistics, and TESOL"	2008	"TESOL Quarterly"	"42"	"3"	"http://doi.org/10.1002/j.1545-7249.2008.tb00137.x"
"b50bfa56"	"Ramakrishnan, S., Srinivasan, S."	"Intelligent agent based artificial immune system for computer security-a review"	2009	"Artificial Intelligence Review"	"32"	"1-4"	"http://doi.org/10.1007/s10462-009-9131-8"
"e331292b"	"Nichols, S.G."	"Christian Delacampagne: Philosopher of the world"	2008	"MLN - Modern Language Notes"	"123"	"4"	"http://doi.org/10.1353/mln.0.0045"
"428c3b9b"	"Folk, C.L., Remington, R.W., Wu, S.-C."	"Additivity of abrupt onset effects supports nonspatial distraction, not the capture of spatial attention"	2009	"Attention, Perception, and Psychophysics"	"71"	"2"	"http://doi.org/10.3758/APP.71.2.308"
"b571a8b3"	"Siegl, F."	"A note on personal pronouns in Enets and Northern Samoyedic"	2008	"Linguistica Uralica"	"44"	"2"	"http://doi.org/10.3176/lu.2008.2.04"
"d456aa00"	"Vlach, H.A., Sandhofer, C.M., Kornell, N."	"The spacing effect in children's memory and category induction"	2008	"Cognition"	"109"	"1"	"http://doi.org/10.1016/j.cognition.2008.07.013"
