"row_num","ID","clickable_doi","Title","Year","Authors","year_split"
1209,"ab480275","http://doi.org/10.1515/sem-2017-0139","Topological and networked visibility: Politics of seeing in the digital age",2019,"Martini, M.","After-OS"
1210,"aa9e6e2d","http://doi.org/10.2478/jazcas-2019-0049","Slovak Comparative Correlatives: New Insights",2019,"Horsch, J.","After-OS"
1211,"6c7e7062","http://doi.org/10.17509/ijal.v9i2.20244","Promoting pre-service EFL teacher reflection: An investigation of reflection levels in Thai context",2019,"Swatevacharkul, R.","After-OS"
1212,"5b436f6b","http://doi.org/10.1080/10573569.2018.1541770","Designing, Implementing, and Evaluating a School-Based Literacy Program for Adolescent Learners With Reading Difficulties: A Mixed-Methods Study",2019,"Farkas, W.A., Jang, B.G.","After-OS"
1213,"be73e73d","http://doi.org/10.1080/13670050.2016.1231773","Translanguaging in Chinese foreign language classrooms: students and teachers’ attitudes and practices",2019,"Wang, D.","After-OS"
1214,"aebfd8bd","http://doi.org/10.1016/j.cognition.2017.09.012","Reasoning strategies modulate gender differences in emotion processing",2018,"Markovits, H., Trémolière, B., Blanchette, I.","After-OS"
1215,"50fecefe","http://doi.org/","English for academic purposes instructors’ use and acceptance of technology in EAP courses",2019,"Dashtestani, S.R.","After-OS"
1216,"611b1104","http://doi.org/10.1177/1750481317735710","Gubernatorial debate sessions in Nigeria: A socio-cognitive analysis",2018,"Kupolati, O.O., Boluwaduro, E.","After-OS"
1217,"642de1f3","http://doi.org/10.1016/j.specom.2018.03.009","Single-channel speech enhancement using inter-component phase relations",2018,"Barysenka, S.Y., Vorobiov, V.I., Mowlaee, P.","After-OS"
1218,"eec1773f","http://doi.org/10.1044/2018_JSLHR-H-18-0107","Eliciting naturalistic conversations: A method for assessing communication ability, subjective experience, and the impacts of noise and hearing impairment",2019,"Beechey, T., Buchholz, J.M., Keidser, G.","After-OS"
1219,"8eb27214","http://doi.org/10.1515/lingvan-2018-0011","How \""deep\"" is Dynamism? Revisiting the evaluation of Moroccan-flavored Netherlandic Dutch",2019,"Grondelaers, S., Van Gent, P.","After-OS"
1220,"836dc5fa","http://doi.org/10.1016/j.lingua.2019.01.005","From visual perception to evidentiality: A functional empirical approach to se ve que in Spanish",2019,"Albelda Marco, M., Jansegers, M.","After-OS"
1221,"20880301","http://doi.org/10.1093/llc/fqy050","Function words in statistical machine-translated Chinese and original Chinese: A study into the translationese of machine translation systems",2019,"Kuo, C.-L.","After-OS"
1222,"914047d6","http://doi.org/10.1016/j.wocn.2019.100935","Visible amplitude: Towards quantifying prominence in sign language",2019,"Tkachman, O., Hall, K.C., Fuhrman, R., Aonuki, Y.","After-OS"
1223,"e128cd35","http://doi.org/10.24425/linsi.2019.129398","The psalter over the water – A multidisciplinary account of originality",2019,"Charzyńska-Wójcik, M.","After-OS"
1224,"0f158e3e","http://doi.org/10.1632/pmla.2018.133.3.756","Minutes of the MLA delegate assembly",2018,"[No author name available]","After-OS"
1225,"87700a27","http://doi.org/10.1186/s40862-018-0062-2","The effectiveness of L2 vocabulary instruction: a meta-analysis",2018,"Yousefi, M.H., Biria, R.","After-OS"
1226,"afa0efdc","http://doi.org/10.1017/S0261444819000223","Language teacher identity",2019,"Kayi-Aydar, H.","After-OS"
1227,"42d00e90","http://doi.org/","Social changes caused by impact of power in the 19<sup>th</sup> century caucasus (According to grigol orbeliani’s epistolary legacy)",2018,"Ketevan, G., George, G., Arsen, B., Mzia, G.","After-OS"
1228,"659126a2","http://doi.org/10.1017/S136672891800055X","A Bayesian approach to establishing coreference in second language discourse: Evidence from implicit causality and consequentiality verbs",2019,"Cheng, W., Almor, A.","After-OS"
1229,"c9f57e30","http://doi.org/10.1002/tesj.436","Inspiring creativity in first graders in a public school in Colombia",2019,"Sandra Marina, P., Lizeth Alejandra, F., Adriana Catalina, N.","After-OS"
1230,"7f012fa9","http://doi.org/10.1080/00909882.2019.1584910","Organizing youth work(ers) through the paradox of play",2019,"Way, A.K.","After-OS"
1231,"ff19fa6a","http://doi.org/10.1353/dic.2018.0010","“among the new words”: The prospects and challenges of short-term historical lexicography",2018,"Zimmer, B., Carson, C.E.","After-OS"
1232,"a9e98058","http://doi.org/10.1075/intp.00020.weh","A corpus for signed language interpreting research",2019,"Wehrmeyer, E.","After-OS"
1233,"cb42972d","http://doi.org/10.1016/j.system.2019.102116","Does L2 writing proficiency influence noun phrase complexity? A case analysis of argumentative essays written by Chinese students in a first-year composition course",2019,"Lan, G., Lucas, K., Sun, Y.","After-OS"
1234,"4759d61c","http://doi.org/10.1080/00751634.2019.1658952","‘Work, Concepts, Processes, Situations, Information’",2019,"Gravano, V.","After-OS"
1235,"86b35d45","http://doi.org/10.1080/19388160.2019.1582449","Does Tourism Affect House Prices? Evidence from China | 旅游会影响房价吗? 以中国作为实证",2019,"Wu, T.-P.","After-OS"
1236,"2ac1a9a4","http://doi.org/10.1017/S0952675719000034","Phonotactic knowledge and phonetically unnatural classes: The plain uvular in Cochabamba Quechua",2019,"Gallagher, G.","After-OS"
1237,"327d341b","http://doi.org/10.1016/j.jfludis.2018.01.001","Use of a phoneme monitoring task to examine lexical access in adults who do and do not stutter",2018,"Howell, T.A., Bernstein Ratner, N.","After-OS"
1238,"db9bca3f","http://doi.org/10.1163/15685322-10534P06","A Mountain of Saints and Sages: Muslims in the Landscape of Popular Religion in Late Imperial China",2019,"Brown, T.G.","After-OS"
1239,"e39d2ad8","http://doi.org/10.26858/ijole.v3i2.9609","Authentic materials for teaching writing: A critical look",2019,"Setyowati, L., Sukmawan, S.","After-OS"
1240,"327416ec","http://doi.org/10.1075/lic.17003.pal","Notions of “money” and “house” in the language consciousness of Russians and the Japanese",2019,"Palkin, A.D.","After-OS"
1241,"746a8f5c","http://doi.org/10.1016/j.pragma.2018.12.002","Context formulation and the invocation of membership categories in an L2 classroom setting",2019,"Moutinho, R.","After-OS"
1242,"95cca957","http://doi.org/10.1017/sjp.2019.45","Towards an explanatory model of suicidal ideation: The effects of cognitive emotional regulation strategies, affectivity and hopelessness",2019,"Flores-Kanter, P.E., García-Batista, Z.E., Moretti, L.S., Medrano, L.A.","After-OS"
1243,"0e2dce8a","http://doi.org/10.5699/slaveasteurorev2.97.3.0451","Commemoration and connection: Liudmila ulitskaia and the universe of the body in Jacob’s ladder",2019,"Sutcliffe, B.","After-OS"
1244,"9f0d125b","http://doi.org/10.18823/asiatefl.2018.15.3.16.805","L2 listening instruction: More bottom-up or more top-down?",2018,"Yeldham, M.","After-OS"
1245,"bc2d270c","http://doi.org/10.1016/j.specom.2019.01.007","A network-modeling approach to investigating individual differences in articulatory-to-acoustic relationship strategies",2019,"Carignan, C.","After-OS"
1246,"d4e8a59c","http://doi.org/10.1515/lingty-2018-0018","Universality and language-dependency of tense and aspect: Performatives from a crosslinguistic perspective",2019,"Fortuin, E.","After-OS"
1247,"ea8e6f5f","http://doi.org/10.1080/02702711.2019.1673602","Patterns of Silent Reading Rate and Comprehension as a Function of Developmental Status, Genre, and Text Position",2019,"Hayden, E., Hiebert, E.H., Trainin, G.","After-OS"
1248,"5f55e447","http://doi.org/","First record of total albinism in Molossus molossus (Chiroptera: Molossidae) from northeastern Brazil",2018,"Do Nascimento, A.C.S., Dourado, Â.C.M., Trevelin, L.C., Bezerra, A.M.R.","After-OS"
1249,"1702fc63","http://doi.org/10.1111/modl.12580","Distribution of Practice Effects in the Acquisition and Retention of L2 Mandarin Tonal Word Production",2019,"Li, M., Dekeyser, R.","After-OS"
1250,"f49b2900","http://doi.org/10.1017/S1351324918000128","Learning quantification from images: A structured neural architecture",2018,"Sorodoc, I., Pezzelle, S., Herbelot, A., DImiccoli, M., Bernardi, R.","After-OS"
1251,"6bcbce4e","http://doi.org/10.1111/tops.12366","How Concrete Do We Get Telling Stories?",2018,"Vossen, P., Caselli, T., Cybulska, A.","After-OS"
1252,"5fc53c2e","http://doi.org/","Getting engaged in Paris: Exploiting writing to learn in short-term study abroad",2018,"Lohse, S.K.","After-OS"
1253,"860cc768","http://doi.org/10.1177/0267323118810884","Facebook as an instrument of election campaigning and voters’ engagement: Comparing Czechia and Poland",2019,"Stetka, V., Surowiec, P., Mazák, J.","After-OS"
1254,"0f13bb48","http://doi.org/10.1515/zfal-2019-2018","Dynamischer Gebrauch von Paronymen in allgemein-, fach-, wissenschafts- und bildungssprachlicher Kommunikation",2019,"Storjohann, P.","After-OS"
1255,"b77ff4cf","http://doi.org/10.1044/2019_JSLHR-H-18-0435","Age-related changes in speech recognition performance in spanish– english bilinguals’ first and second languages",2019,"Desjardins, J.L., Barraza, E.G., Orozco, J.A.","After-OS"
1256,"a25708ec","http://doi.org/","The LXX of the law of deposit in exodus 22:6-14",2018,"Verburg, J.","After-OS"
1257,"8b7664fe","http://doi.org/10.1515/phil-2018-0028","Miszelle",2019,"Panegyres, K.","After-OS"
1258,"689fd1b6","http://doi.org/","The educational role of the Late Medieval Persian-Ottoman Turkish bilingual dictionaries. The codices of the Matenadaran",2018,"Kirakosyan, H., Sargsyan, A.","After-OS"
1259,"415802e1","http://doi.org/10.1080/10573569.2018.1548952","Primary Readers’ Perceptions of a Camp Guided Reading Intervention: A Qualitative Case Study of Motivation and Engagement",2019,"Erickson, J.D.","After-OS"
1260,"97d9cc49","http://doi.org/10.2989/16073614.2019.1617173","Visual and non-literal representations as academic literacy modalities",2019,"Scholtz, D.","After-OS"
1261,"bc5e5b11","http://doi.org/10.1080/17549507.2018.1457721","Language development in children who stutter: A review of recent research",2019,"Nippold, M.A.","After-OS"
1262,"61c86948","http://doi.org/10.18355/XL.2018.11.02.21","Exploring EFL teacher’s role in a smart learning environment-review study",2018,"Vasbieva, D.G., Sokolova, N.L., Masalimova, A.R., Shinkaruk, V.M., Kiva-Khamzina, Y.L.","After-OS"
1263,"71ee3d71","http://doi.org/","Verbal english fluency, workplace stress, and coping mechanism of secondary school faculty in Sulu",2019,"Mendoza, R.D.","After-OS"
1264,"290d2b4e","http://doi.org/10.1080/14992027.2016.1257163","Hearing aid fitting and fine-tuning based on estimated individual traits",2018,"Völker, C., Ernst, S.M.A., Kollmeier, B.","After-OS"
1265,"f9a2d810","http://doi.org/10.4312/elope.16.2.9-11","Journeys in language education",2019,"Fojkar, M.D.","After-OS"
1266,"60545288","http://doi.org/","Tourist to Ajarn: The Filipino teachers in Thailand",2018,"Novio, E.B.C.","After-OS"
1267,"94ea02fe","http://doi.org/10.1177/0033688218771380","Shadowing: What is It? How to Use It. Where Will It Go?",2019,"Hamada, Y.","After-OS"
1268,"e6612cb3","http://doi.org/10.1016/j.jeap.2019.04.002","Factors influencing overseas learners’ Willingness to Communicate (WTC) on a pre-sessional programme at a UK university",2019,"Chichon, J.","After-OS"
1269,"c989d3f5","http://doi.org/10.1080/07350198.2018.1395267","‘Private Letters’ for Public Audiences: The Complexities of Ethos in Louise Clappe’s The Shirley Letters from the California Mines, 1851–1852",2018,"Bordelon, S.","After-OS"
1270,"2a8c4cf5","http://doi.org/10.1515/cllt-2016-0061","Similarity is closeness: Using distributional semantic spaces to model similarity in visual and linguistic metaphors",2019,"Bolognesi, M., Aina, L.","After-OS"
1271,"4cc96897","http://doi.org/10.1017/S0272263118000037","ACADEMIC BUOYANCY",2018,"Yun, S., Hiver, P., Al-Hoorie, A.H.","After-OS"
1272,"e9d42df2","http://doi.org/10.3758/s13414-017-1422-6","Representational momentum in dynamic facial expressions is modulated by the level of expressed pain: Amplitude and direction effects",2018,"Prigent, E., Amorim, M.-A., de Oliveira, A.M.","After-OS"
1273,"d3bcbbd6","http://doi.org/10.1515/phil-2018-0002","Achilles from homer to the masters of late archaic poetry, or: From pathos to Splendour",2019,"Peri, A.","After-OS"
1274,"6704ab0b","http://doi.org/10.3989/LOQUENS.2019.063","Analyzing interspeaker variation in Maay",2019,"Paster, M.","After-OS"
1275,"e7fbb697","http://doi.org/10.1016/j.poetic.2018.12.004","Demonstrating deservingness and dignity. Symbolic boundary work among Syrian refugees",2019,"Vandevoordt, R., Verschraegen, G.","After-OS"
1276,"c4de8978","http://doi.org/10.1016/j.specom.2018.02.005","Speech bottleneck feature extraction method based on overlapping group lasso sparse deep neural network",2018,"Luo, Y., Liu, Y., Zhang, Y., Yue, C.","After-OS"
1277,"67395332","http://doi.org/10.2478/stap-2018-0014","American indian languages in the eyes of 17th-century French and british missionaries",2018,"Kilarski, M.","After-OS"
1278,"e7c4f6e9","http://doi.org/10.1007/s11145-017-9775-8","The contribution of phonological and morphological awareness in Chinese–English bilingual reading acquisition",2018,"Lin, C.Y., Cheng, C., Wang, M.","After-OS"
1279,"5e35ef20","http://doi.org/10.1075/sar.17012.bej","Adult second language learners' social network development and perceived fluency gain in an intensive English program abroad",2019,"Bejarano, M., Dewey, D.P., Baker-Smemoe, W., Henrichsen, L.E., Hall, T.","After-OS"
1280,"ff2483c9","http://doi.org/","The rule of law and the threat of civil disobedience in hong kong: Metaphorical structures in local media coverage",2019,"Cheng, W.","After-OS"
1281,"b16ffdc6","http://doi.org/10.3758/s13414-019-01798-1","Probability-driven and stimulus-driven orienting of attention to time and sensory modality",2019,"Menceloglu, M., Grabowecky, M., Suzuki, S.","After-OS"
1282,"0ee9f197","http://doi.org/10.18823/asiatefl.2018.15.4.22.1174","Critical multimodal discourse analyses of news discourse on facebook and youtube",2018,"Ng, C.W.","After-OS"
1283,"7afe2f20","http://doi.org/10.1037/xlm0000725","The Role of Passing Time in Decision-Making",2019,"Evans, N.J., Hawkins, G.E., Brown, S.D.","After-OS"
1284,"a5289cd4","http://doi.org/10.1515/psicl-2019-0018","Statistical versus neural machine translation - a case study for a medium size domain-specific bilingual corpus",2019,"Jassem, K., Dwojak, T.","After-OS"
1285,"d0bde50a","http://doi.org/10.13135/1825-263X/3363","Variations of the yamauba figure in murakumo no mura no monogatari (1987) by saegusa kazuko",2019,"Moro, D.","After-OS"
1286,"f8851df6","http://doi.org/10.5788/28-1-1463","An empirical study of EFL learners' dictionary use in Chinese–English translation",2018,"Liang, P., Xu, D.","After-OS"
1287,"e7661b32","http://doi.org/10.1177/0014585818755361","Bernari e Ortese nella Napoli del dopoguerra",2018,"Bernard, D.","After-OS"
1288,"d5e56b31","http://doi.org/10.1075/rcl.00041.wil","The source-path-goal image schema in gestures for thinking and teaching",2019,"Williams, R.F.","After-OS"
1289,"44ebb03c","http://doi.org/10.1353/sip.2019.0015","Milton’s ethos, English nationhood, and the fast-day tradition in areopagitica",2019,"Kennedy, C.","After-OS"
1290,"88acbfed","http://doi.org/10.1007/s11049-017-9366-z","A unified analysis of the future as epistemic modality: The view from Greek and Italian",2018,"Giannakidou, A., Mari, A.","After-OS"
1291,"5149062c","http://doi.org/10.1016/j.amper.2019.100050","Determinants of spelling proficiency in hearing and deaf graduate students: The presentation of medial glottal stop",2019,"Almusawi, H.M.","After-OS"
1292,"fc2c16ca","http://doi.org/10.1044/2018_LSHSS-17-0130","Language sample practices with children who are deaf and hard of hearing",2018,"Blaiser, K.M., Shannahan, M.A.","After-OS"
1293,"6908c235","http://doi.org/10.1037/xlm0000741","Applying Fuzzy-Trace Theory to Attribute-Framing Bias: Gist and Verbatim Representations of Quantitative Information",2019,"Gamliel, E., Kreiner, H.","After-OS"
1294,"f2f5f55a","http://doi.org/10.1007/s11061-018-9552-1","Hermeneutics of Lack of Lack and the Dyad of the (m)Other and the Shared Other, in Zemeckis’s Beowulf",2018,"Birlik, N.","After-OS"
1295,"82ad5550","http://doi.org/10.1353/lan.2018.0069","The global dispreference for posterior voiced obstruents: A quantitative assessment of word-list data",2018,"Everett, C.","After-OS"
1296,"3ed5f9b7","http://doi.org/10.1080/15235882.2019.1589604","Confronting ideologies: A discourse analysis of in-service teachers’ translanguaging stance through an ecological lens",2019,"Deroo, M.R., Ponzio, C.","After-OS"
1297,"ec834df1","http://doi.org/10.1556/084.001","That again: A multivariate analysis of the factors conditioning syntactic explicitness in translated English",2019,"Kruger, H.","After-OS"
1298,"0f760436","http://doi.org/10.1515/sem-2018-0003","Semiotic alignment: Towards a dialogical model of interspecific communication",2019,"Ribó, I.","After-OS"
1299,"000b7dc0","http://doi.org/","Leggere Anzaldúa con Foucault: Il Medesimo e l'Altro nelle Eterotopie delle Borderlands",2018,"Drago, M.","After-OS"
1300,"5fb1aadd","http://doi.org/","The PIXI project Fostering awareness and critical reflection in the language learner",2018,"Mansfield, G.","After-OS"
1301,"93d54a22","http://doi.org/10.1080/14790718.2019.1632315","Multilingual boost vs. cognitive abilities: testing two theories of multilingual language learning in a primary school context",2019,"Berthele, R., Udry, I.","After-OS"
1302,"7f382de1","http://doi.org/10.1515/sem-2018-0081","Peirce on assertion and other speech acts",2019,"Bellucci, F.","After-OS"
1303,"5b2f51e6","http://doi.org/10.1093/notesj/gjy085","A source for robert browning's 'holy-cross day'",2018,"Phelan, J.","After-OS"
1304,"d3efc028","http://doi.org/10.2989/16073614.2019.1692678","Passive and anticausative constructions: A new perspective to morphosyntax and lexical semantic interfaces",2019,"Mallya, A., Visser, M.","After-OS"
1305,"40ab556a","http://doi.org/10.17576/gema-2018-1803-12","Automatic multi-lingual script recognition application",2018,"Abu-Ain, W.A.K., Abdullah, S.N.H.S., Omar, K., Abd. Rahman, S.Z.","After-OS"
1306,"6ba0d34a","http://doi.org/10.1007/s11185-017-9187-z","The honorific third person plural in Slavic",2018,"Houtzagers, P.","After-OS"
1307,"51ab9444","http://doi.org/10.1037/xlm0000618","Semantic processes in preferential decision making",2019,"Bhatia, S.","After-OS"
1308,"09586644","http://doi.org/10.1007/s10462-017-9594-y","Comparison of algorithms to divide noisy phone sequences into syllables for automatic unconstrained English speaking proficiency scoring",2019,"Johnson, D.O., Kang, O.","After-OS"
1309,"f9ab7d13","http://doi.org/10.2478/stap-2019-0015","Change from above and resistance to change in the early prescriptive pronouncing dictionaries of english",2019,"Trapateau, N., Duchet, J.-L.","After-OS"
1310,"4b6296c5","http://doi.org/","Locative verbs in Turkish: A psycholinguistic analysis",2019,"Kirmizi, G.D., Kirkici, B.","After-OS"
1311,"dc800c82","http://doi.org/10.1007/s11049-018-9416-1","A processing-based account of subliminal wh-island effects",2019,"Keshev, M., Meltzer-Asscher, A.","After-OS"
1312,"ab11bec5","http://doi.org/10.1007/s10590-019-09229-6","Post-editing neural machine translation versus phrase-based machine translation for English–Chinese",2019,"Jia, Y., Carl, M., Wang, X.","After-OS"
1313,"02741b0b","http://doi.org/10.1016/j.lingua.2017.10.006","Semantic domains of demonstratives and articles: A view of deictic referentiality explored on the paradigm of Croatian demonstratives",2018,"Gärdenfors, P., Brala-Vukanović, M.","After-OS"
1314,"b9bb578e","http://doi.org/10.1080/13825577.2019.1655244","‘Plain, hamely, fife’: James Boswell’s shameful national masculinity",2019,"Rowland, M.","After-OS"
1315,"89aa7c90","http://doi.org/10.1632/pmla.2018.133.3.654","Aging with austen",2018,"Lanser, S.S.","After-OS"
1316,"832b3f5a","http://doi.org/10.30397/TJTESOL.201804_15(1).0002","Achievement differences and gender gaps in reading motivation: An examination of Taiwanese adolescent readers of english as a foreign language",2018,"Yau, J.-L.C., Lee, P.-Y.","After-OS"
1317,"fde4cf0e","http://doi.org/10.1007/s10462-017-9599-6","A survey on classification techniques for opinion mining and sentiment analysis",2019,"Hemmatian, F., Sohrabi, M.K.","After-OS"
1318,"48644e31","http://doi.org/10.3366/tal.2018.0320","Saro-Wiwa's language of dissent: Translating between African Englishes",2018,"Kendall, J.","After-OS"
1319,"1eb53511","http://doi.org/10.1075/sic.00047.mun","Prosody: A feature of languages or a feature of speakers? Asturian and Castilian in the center of Asturias",2019,"Muñiz-Cachón, C.","After-OS"
1320,"5fd40f76","http://doi.org/10.1080/13825577.2019.1640416","The return of the ‘real’ in Ali Smith’s Artful (2012) and How to Be Both (2014)",2019,"Liebermann, Y.","After-OS"
1321,"3605a405","http://doi.org/10.1080/0013838X.2018.1510621","Eimear McBride’s Ireland: A Case for Periodisation and the Dangers of Marketing Modernism",2018,"Gilligan, R.","After-OS"
1322,"0cc4e245","http://doi.org/10.1080/0013838X.2018.1492230","The Price of Virtue for the Medieval Woman: Chastity and the Crucible of the Virgin",2018,"Dodson, K.","After-OS"
1323,"01da7852","http://doi.org/10.1007/s10590-019-09235-8","A user study of neural interactive translation prediction",2019,"Knowles, R., Sanchez-Torron, M., Koehn, P.","After-OS"
1324,"10012f27","http://doi.org/10.1162/coli_a_00343","Parsing Chinese sentences with grammatical relations",2019,"Sun, W., Chen, Y., Wan, X., Liu, M.","After-OS"
1325,"4ab7220c","http://doi.org/10.1080/15362426.2019.1618056","Identity and Difference in Aelius Aristides’ “Regarding Sarapis”",2019,"Atwill, J.M., Portz, J.","After-OS"
1326,"31447089","http://doi.org/10.1515/pr-2016-0042","Multimodal indexicality in Korean: \""doing deference\"" and \""performing intimacy\"" through nonverbal behavior",2019,"Brown, L., Winter, B.","After-OS"
1327,"5b0d4500","http://doi.org/10.1044/2017_JSLHR-L-16-0365","Cognitive profiles of finnish preschool children with expressive and receptive language impairment",2018,"Saar, V., Levänen, S., Komulainen, E.","After-OS"
1328,"5e69bd2b","http://doi.org/10.2478/jazcas-2019-0045","Colloquial Lexemes in Journalistic Texts",2019,"Jasinská, L.","After-OS"
1329,"65d9bdcd","http://doi.org/10.1159/000495785","Speech, language, and communication in a public health context: A UK perspective with potential global application-An opinion piece",2019,"Enderby, P.M., Law, J.","After-OS"
1330,"3859508b","http://doi.org/10.1086/701949","Discernment and dissent in the cynewulf poems",2019,"Lorden, J.A.","After-OS"
1331,"5e06f629","http://doi.org/10.1177/1461445618754420","‘What are you taking away with you?’ Closing radio counselling encounters by reviewing progress",2018,"Thell, N., Peräkylä, A.","After-OS"
1332,"c2e5ef44","http://doi.org/","Universities at a crossroads and humanities at a dead end: What is the way forward?",2018,"Bhattacharya, A.","After-OS"
1333,"9b2649ee","http://doi.org/10.1017/S027226311900041X","Emotions in incidental language learning",2019,"Miller, Z.F., Godfroid, A.","After-OS"
1334,"25cf1168","http://doi.org/10.1080/13556509.2017.1393122","Theatre as a ‘translation zone’: multilingualism, identity and the performing body in the work of Teatro delle Albe",2018,"Marinetti, C.","After-OS"
1335,"b0e7d5b3","http://doi.org/10.1002/trtr.1809","Hip-Hop Early Literacy in K–1 Classrooms",2019,"Meacham, S.J., Meacham, S., Thompson, M., Graves, H.","After-OS"
1336,"43d1b61b","http://doi.org/","Îmblu or umblu: Remarks on variation of pronunciation in the moldovan dialect of romanian",2018,"Iepuri, V.B.","After-OS"
1337,"030a348b","http://doi.org/10.1007/s11145-018-9837-6","The apple doesn’t fall from the tree: parents’ reading-related knowledge and children’s reading outcomes",2018,"Segal, A., Martin-Chang, S.","After-OS"
1338,"c33f6fed","http://doi.org/10.1525/dcqr.2019.8.4.112","White liberals need to stop talking and start listening",2019,"Bates, B.R.","After-OS"
1339,"3e685227","http://doi.org/10.1093/res/hgy066","Theatrical Gold Diggers: Fortune-Hunting and the Irish on and off the Eighteenth-Century Stage",2018,"Goring, P.","After-OS"
1340,"a1d6bec3","http://doi.org/","Constructing, reconstructing and developing teacher identity in supportive contexts",2019,"Kaya, M.H., Dikilitaş, K.","After-OS"
1341,"7582c7c8","http://doi.org/10.1016/j.jneuroling.2018.09.001","Are there similarities between emotional and familiarity-based processing in visual word recognition?",2019,"Kuchinke, L., Mueller, C.J.","After-OS"
1342,"48338fda","http://doi.org/10.3758/s13414-019-01804-6","The second number-estimation elbow: Are visual numbers greater than 20 evaluated differently?",2019,"Portley, M., Durgin, F.H.","After-OS"
1343,"a7016045","http://doi.org/10.1515/ang-2018-0046","Art, nature and the negotiation of memory in J. L. Carr's a month in the country",2018,"Martínez-Alfaro, M.J.","After-OS"
1344,"1d7ea878","http://doi.org/10.1080/01596306.2016.1272546","Can difference make a difference? A critical theory discussion of religion in sexuality education",2018,"Sanjakdar, F.","After-OS"
1345,"0d7c3f13","http://doi.org/10.1080/00787191.2018.1548126","A blemish on the history of the Twentieth century? Legends and fabrications surrounding the mass cremations in the wake of the dresden air raids, February 1945",2018,"Weber, C.D.","After-OS"
1346,"84e9811a","http://doi.org/10.1016/j.system.2017.12.006","Multimodal competence and effective interactive lecturing",2018,"Morell, T.","After-OS"
1347,"0f6d23ca","http://doi.org/10.1080/09571736.2016.1161061","Lots of games and little challenge–a snapshot of modern foreign language teaching in English secondary schools",2018,"Wingate, U.","After-OS"
1348,"ca61b51e","http://doi.org/10.1007/s11196-017-9535-8","The Jurisprudence and Administration of Legal Interpreting in Hong Kong (1966–2016)",2019,"Leung, E.S.M.","After-OS"
1349,"e32d4d81","http://doi.org/10.1093/ywcct/mbz001","Book/Medkia theory",2019,"Hyun, T.","After-OS"
1350,"d361a249","http://doi.org/10.7146/hjlcb.v59i1.117315","The diverse field of professional writing: Current perspectives on writing in the workplace",2019,"Schrijver, I., Leijten, M.","After-OS"
1351,"dd978edc","http://doi.org/10.1515/jls-2018-2004","Propositions in theatre: Theatrical utterances as events",2018,"Bennett, M.Y.","After-OS"
1352,"f6904b57","http://doi.org/10.1515/zaa-2019-0002","Narrating disability in literature and visual media: Introduction",2019,"Wohlmann, A., Rana, M.","After-OS"
1353,"e1a5d62c","http://doi.org/10.1080/09588221.2017.1412324","Exploring TPACK-SLA interface: insights from the computer-enhanced classroom",2018,"Tseng, J.-J.","After-OS"
1354,"6a0d2d76","http://doi.org/10.1111/ijal.12225","Finding variation: assessing the development of syntactic complexity in ESL Speech",2019,"Vercellotti, M.L.","After-OS"
1355,"561a1f8f","http://doi.org/10.3758/s13414-017-1425-3","Sound specificity effects in spoken word recognition: The effect of integrality between words and sounds",2018,"Strori, D., Zaar, J., Cooke, M., Mattys, S.L.","After-OS"
1356,"22436052","http://doi.org/10.1177/1367006918798972","A code-switching asymmetry in bilingual children: Code-switching from Dutch to Frisian requires more cognitive control than code-switching from Frisian to Dutch",2019,"Bosma, E., Blom, E.","After-OS"
1357,"9f341c22","http://doi.org/10.1353/hir.2019.0008","Painting words, drawing republics: Embodied arts and new beginnings in Simón Rodríguez",2019,"Velayos, E.","After-OS"
1358,"9d99214a","http://doi.org/10.1016/j.amper.2018.11.002","Our speech is filled with others' words: Understanding university student and instructor opinions towards paraphrasing through a Bakhtinian lens",2018,"Mori, M.","After-OS"
1359,"1b267573","http://doi.org/10.1080/09500782.2018.1545786","Argumentative peer discussions following individual reading increase comprehension",2019,"Rydland, V., Gr⊘ver, V.","After-OS"
1360,"933eb6f5","http://doi.org/10.1515/ijsl-2018-0008","Language, translation and interpreting policies in prisons: Protecting the rights of speakers of non-official languages",2018,"Martínez-Gómez, A.","After-OS"
1361,"2e25f5d5","http://doi.org/10.3366/vic.2019.0355","Traces of wilde: Fact and fiction in dorian: An imitation and the picture of John Gray",2019,"Pulham, P.","After-OS"
1362,"5f6d7641","http://doi.org/10.1007/s10936-018-9580-9","Understanding Prosodic Focus Marking in Mandarin Chinese: Data from Children and Adults",2019,"Chen, H.-C., Szendrői, K., Crain, S., Höhle, B.","After-OS"
1363,"3d0eccbc","http://doi.org/10.3233/AO-190215","Implicit entity linking in tweets: An ad-hoc retrieval approach",2019,"Hosseini, H., Nguyen, T.T., Wu, J., Bagheri, E.","After-OS"
1364,"82140332","http://doi.org/10.18820/24150525/Comm.v24.8","Exploring key areas of transformation in a south african media organisation",2019,"April, A., Maubane, P.M., Odendaal, L.","After-OS"
1365,"ac746ad0","http://doi.org/10.5128/ERYa14.01","Non-native student and supervisor expectations during the process of completing a graduation thesis: A case study",2018,"Alas, E., Liiv, S.","After-OS"
1366,"b07b49e3","http://doi.org/10.1080/08934215.2019.1610470","Social Comparison and Emotion across Social Networking Sites for Mothers",2019,"de los Santos, T.M., Amaro, L.M., Joseph, N.T.","After-OS"
